x,test_data,pred1,pred2,threshold
67,1.506526713,1.548346758,1.55296874,1.4
68,1.501421956,1.544516444,1.544579387,1.4
69,1.496353412,1.540688038,1.535115719,1.4
70,1.5334262,1.536890388,1.526259303,1.4
71,1.523845268,1.533105135,1.518036246,1.4
72,1.501192099,1.529314637,1.51842165,1.4
73,1.492417671,1.525531054,1.512758255,1.4
74,1.483323852,1.521752954,1.506341338,1.4
75,1.480737679,1.517996073,1.499700308,1.4
76,1.473507781,1.514234781,1.492039919,1.4
77,1.468019285,1.510504842,1.486149907,1.4
78,1.458092356,1.506764412,1.480505466,1.4
79,1.447866099,1.503047585,1.475486398,1.4
80,1.452780878,1.499338508,1.469025135,1.4
81,1.442535636,1.49563098,1.461986661,1.4
82,1.439271288,1.491951823,1.456982136,1.4
83,1.428647568,1.48828125,1.451094031,1.4
84,1.424902675,1.484622955,1.446027756,1.4
85,1.469811532,1.480961084,1.439931154,1.4
86,1.452581965,1.477315903,1.434374928,1.4
87,1.442834199,1.473664045,1.437189698,1.4
88,1.428376059,1.470032692,1.433886051,1.4
89,1.415454784,1.466406703,1.431509256,1.4
90,1.45457667,1.462808847,1.42688179,1.4
91,1.428317955,1.459192157,1.420418501,1.4
92,1.419702688,1.455589533,1.421880245,1.4
93,1.415560663,1.452011466,1.418311834,1.4
94,1.405680035,1.448432207,1.416605234,1.4
95,1.408446107,1.444868684,1.41289854,1.4
96,1.396854778,1.441299915,1.407129645,1.4
97,1.393567037,1.437739253,1.404289484,1.4
98,1.389364429,1.43420589,1.399998307,1.4
99,1.378565142,1.430684805,1.396648765,1.4
100,1.38490111,1.427127361,1.392235279,1.4
101,1.370325181,1.423610687,1.386933804,1.4
102,1.373346439,1.420108318,1.38490057,1.4
103,1.367948729,1.416584253,1.378679633,1.4
104,1.356714109,1.413103819,1.37457633,1.4
105,1.460431021,1.40961957,1.369588852,1.4
106,1.450099894,1.406128049,1.364189863,1.4
107,1.43814069,1.40265727,1.376512647,1.4
108,1.428368198,1.399184465,1.379824877,1.4
109,1.414787452,1.395747423,1.385380864,1.4
110,1.413889163,1.392287374,1.387547731,1.4
111,1.398933166,1.388873935,1.385431051,1.4
112,1.395332258,1.385438442,1.385849118,1.4
113,1.39004613,1.382019043,1.384417772,1.4
114,1.386027145,1.37860322,1.384571195,1.4
115,1.38821526,1.375223994,1.383053064,1.4
116,1.376182656,1.371822953,1.380137444,1.4
117,1.36471689,1.368459463,1.378397703,1.4
118,1.358985474,1.365065575,1.375411868,1.4
119,1.346230876,1.361715078,1.37193656,1.4
120,1.426842782,1.358351588,1.367393494,1.4
121,1.406448148,1.355005145,1.36176157,1.4
122,1.393490749,1.35169065,1.372246504,1.4
123,1.388249351,1.348353267,1.37123251,1.4
124,1.370187834,1.345066309,1.371528745,1.4
125,1.379695167,1.341735482,1.369744539,1.4
126,1.368658632,1.338457227,1.363857985,1.4
127,1.362737178,1.335178375,1.362784266,1.4
128,1.363405113,1.331906915,1.359898686,1.4
129,1.351864604,1.328655601,1.358407736,1.4
130,1.354796973,1.325419784,1.356444001,1.4
131,1.341051441,1.322159886,1.351883769,1.4
