x,test_data,pred1,pred2,threshold,seed_0_fixed,seed_1_fixed,seed_2_fixed,seed_3_fixed,seed_4_fixed,seed_0_moving,seed_1_moving,seed_2_moving,seed_3_moving,seed_4_moving
35,1.799377065,1.725599265,1.798540974,1.4,1.735790491,1.725639343,1.709964871,1.729942441,1.726659179,1.804026127,1.791195512,1.796432734,1.794843674,1.806206822
36,1.788443234,1.721192789,1.790460849,1.4,1.730207682,1.7212044,1.705011725,1.726344705,1.723195434,1.79362452,1.786353946,1.788848281,1.793108582,1.790368915
37,1.782923048,1.717627573,1.792759657,1.4,1.727012992,1.718174815,1.701034665,1.722435474,1.719479918,1.793137431,1.785606503,1.785029173,1.805633783,1.794391394
38,1.773033716,1.71439786,1.780925345,1.4,1.725878954,1.715020537,1.697091103,1.718401551,1.715597153,1.784425855,1.77920866,1.776844978,1.78240943,1.781737804
39,1.773037755,1.71014142,1.77733798,1.4,1.719628096,1.710423946,1.692625999,1.715734482,1.712294579,1.777970672,1.773520231,1.773745179,1.778950214,1.782503605
40,1.767872111,1.707005906,1.766546965,1.4,1.71774137,1.708238482,1.688796163,1.711487889,1.708765626,1.771009207,1.763575792,1.766504169,1.767857552,1.763788104
41,1.76231507,1.703551292,1.765774107,1.4,1.715330839,1.704739571,1.684908271,1.707719564,1.705058217,1.773136616,1.763023615,1.761623263,1.765346169,1.765740871
42,1.767617292,1.699344206,1.759187531,1.4,1.709971428,1.700457454,1.680598974,1.704341292,1.701351881,1.766203165,1.753948927,1.758604169,1.755657434,1.761523962
43,1.76266836,1.696418405,1.755971527,1.4,1.707949877,1.698385477,1.676762104,1.700922132,1.698072433,1.753383517,1.760498047,1.753544092,1.755703211,1.756728768
44,1.751730487,1.692654514,1.758737993,1.4,1.704887033,1.694171429,1.672768354,1.696901321,1.694544435,1.762931108,1.766108513,1.751221657,1.760216951,1.753211737
45,1.741849605,1.688627005,1.755713963,1.4,1.700325727,1.689879417,1.668709755,1.69340539,1.690814734,1.7641536,1.761366248,1.748197436,1.750702262,1.754150271
46,1.736091351,1.685591936,1.753781128,1.4,1.698063493,1.687152743,1.664814472,1.690582991,1.687345982,1.75122869,1.758024931,1.752853274,1.751124859,1.755673885
47,1.793624015,1.681607246,1.749008727,1.4,1.694678307,1.682611942,1.66076684,1.686027765,1.683951378,1.749004722,1.758654118,1.74220407,1.750819206,1.74436152
48,1.783189022,1.67785399,1.741888952,1.4,1.690240383,1.678619862,1.656967044,1.682991743,1.680450916,1.74174726,1.750884056,1.736113787,1.743835449,1.736864209
49,1.767364208,1.674526358,1.744638014,1.4,1.688402891,1.675351381,1.652776241,1.679347396,1.676753879,1.746360779,1.740818858,1.729178905,1.755580783,1.751250744
50,1.757017785,1.67060008,1.754092264,1.4,1.684269428,1.670977116,1.648956537,1.675451517,1.673345804,1.762655497,1.745610237,1.740285516,1.762886524,1.759023547
51,1.746870618,1.666983128,1.742593145,1.4,1.680235863,1.66765666,1.645195723,1.671996355,1.669831038,1.742135763,1.736657143,1.739801645,1.739655972,1.754715204
52,1.741717251,1.663669491,1.745525145,1.4,1.678740263,1.66402483,1.641123176,1.668087602,1.666371584,1.750071406,1.740017891,1.740131855,1.746087551,1.751317024
53,1.736422506,1.659716773,1.736108994,1.4,1.673705816,1.659948111,1.637308359,1.664841533,1.662780046,1.741803169,1.732370257,1.736029863,1.736773491,1.733568192
54,1.726321724,1.656200647,1.736905098,1.4,1.670623899,1.657067537,1.633502364,1.660520077,1.65928936,1.738383055,1.727388859,1.731976867,1.747808337,1.738968372
55,1.715806539,1.652923703,1.726540041,1.4,1.668608785,1.653295398,1.62960279,1.657212615,1.655898929,1.726395607,1.722952247,1.723696709,1.730293751,1.729361892
56,1.710533351,1.648913169,1.724768162,1.4,1.663370371,1.649605513,1.625806093,1.653449774,1.652334094,1.723870873,1.723018289,1.721341133,1.727679014,1.727931499
57,1.7060145,1.645662522,1.711020041,1.4,1.661110044,1.646758437,1.622058272,1.649520397,1.648865461,1.716187954,1.707839131,1.711817503,1.710217834,1.709037781
58,1.700311027,1.642093373,1.708847404,1.4,1.658078671,1.642810345,1.618181825,1.646053314,1.645342708,1.715575457,1.705233455,1.708681107,1.705718875,1.709028125
59,1.69457986,1.638259196,1.701354599,1.4,1.653419733,1.639276981,1.614453673,1.642163277,1.641982317,1.708579302,1.695538282,1.703472495,1.696758866,1.702424049
60,1.684902909,1.635069847,1.696694922,1.4,1.651324868,1.636121988,1.610705853,1.638771176,1.63842535,1.69421792,1.700036645,1.695880055,1.69633317,1.697006822
61,1.674474159,1.631218767,1.696862149,1.4,1.647613168,1.632006526,1.606897116,1.634609938,1.634967089,1.698771,1.70753777,1.6936059,1.695957661,1.688438416
62,1.674569248,1.62763772,1.691606903,1.4,1.643552899,1.628510952,1.603216529,1.631386757,1.631521463,1.699519634,1.702849388,1.686887741,1.682988644,1.685789108
63,1.663716376,1.624259591,1.687398767,1.4,1.641290426,1.624996901,1.599449039,1.62748909,1.6280725,1.684400201,1.697178125,1.689526677,1.680506706,1.685382128
64,1.659013869,1.620463347,1.68431077,1.4,1.637312412,1.620964289,1.595753908,1.623661876,1.624624252,1.682639122,1.697670221,1.67845428,1.685136914,1.677653313
65,1.653854057,1.616901445,1.67721591,1.4,1.633510828,1.617564201,1.592026711,1.620301723,1.621103764,1.67667222,1.690272808,1.671672106,1.677833557,1.669628859
66,1.642653782,1.61346333,1.667861199,1.4,1.631219864,1.613815427,1.588339567,1.616200209,1.617741585,1.665322185,1.680570245,1.663627267,1.667303085,1.662483215
67,1.637857843,1.609750748,1.662908482,1.4,1.62696743,1.610015631,1.584681749,1.612846851,1.614242077,1.663136959,1.674838781,1.657592535,1.662239194,1.656734943
68,1.632735041,1.606150556,1.653976655,1.4,1.623460054,1.606728077,1.580974698,1.608738661,1.610851288,1.654323697,1.665573239,1.651490331,1.650748491,1.647747517
69,1.627752892,1.602804089,1.647495723,1.4,1.621104002,1.60293591,1.57733047,1.605293274,1.607356787,1.645916581,1.657897949,1.64442873,1.646362424,1.64287293
70,1.622125486,1.598995995,1.640945888,1.4,1.616521597,1.599398136,1.573687553,1.601401925,1.603970766,1.640627265,1.652447343,1.637304068,1.639626026,1.634724736
71,1.61132566,1.595553923,1.634972668,1.4,1.613558531,1.596131086,1.570050955,1.597486854,1.600542188,1.634179831,1.645766973,1.631187558,1.633764982,1.629963994
72,1.60656314,1.592136121,1.628378868,1.4,1.610765696,1.592362761,1.566424131,1.594042301,1.597085714,1.6276263,1.63876009,1.625053167,1.626882076,1.623572707
73,1.601514223,1.588310194,1.622310281,1.4,1.60615921,1.588977218,1.562828898,1.589890242,1.593695402,1.621916533,1.633943677,1.619844437,1.619006038,1.61684072
74,1.590369231,1.585036969,1.614853024,1.4,1.603682399,1.585578799,1.55921185,1.586475849,1.590235949,1.614172697,1.62496388,1.612799048,1.61207819,1.610251307
75,1.585788997,1.581401086,1.609105825,1.4,1.600230098,1.581811666,1.555625081,1.582456827,1.586881757,1.607729197,1.619487762,1.606246948,1.608118892,1.603946328
76,1.584943071,1.577771854,1.602215648,1.4,1.595981717,1.578433275,1.552052736,1.578998566,1.583392978,1.60120225,1.613488793,1.600270748,1.600270987,1.595845461
77,1.595526389,1.574433446,1.594175339,1.4,1.593597412,1.574856877,1.548455954,1.575221539,1.580035448,1.59292388,1.605047226,1.591757417,1.591405511,1.589742661
78,1.574730175,1.570758653,1.58937962,1.4,1.589668632,1.571128011,1.544910192,1.571494579,1.576591849,1.587934375,1.599584341,1.586886644,1.587504148,1.584988594
79,1.564901995,1.567249155,1.586580372,1.4,1.585871339,1.567702055,1.541341543,1.56812501,1.573205829,1.587258577,1.593157291,1.581113696,1.58668077,1.584691525
80,1.559765947,1.563800168,1.582060528,1.4,1.583303571,1.564005971,1.537793159,1.564109087,1.569789052,1.583030462,1.589063048,1.580259919,1.579122901,1.578826308
81,1.559481567,1.560213518,1.571778059,1.4,1.57919836,1.560377955,1.534253359,1.560871601,1.566366315,1.568422675,1.581522346,1.572798967,1.566157579,1.569988728
82,1.554689354,1.556660676,1.568996143,1.4,1.575699806,1.556926012,1.530716896,1.556954145,1.56300652,1.569070935,1.578268409,1.566764355,1.567684293,1.563192725
83,1.548874108,1.553291941,1.561092496,1.4,1.57293582,1.553217888,1.52719593,1.553556204,1.559553862,1.560363293,1.569375038,1.559533954,1.560553074,1.555637121
84,1.538236599,1.549652028,1.559054327,1.4,1.568754435,1.549720407,1.523669958,1.549908161,1.55620718,1.557457209,1.564922094,1.55556941,1.560648918,1.556674004
85,1.527914258,1.546178102,1.549715662,1.4,1.565491199,1.546260595,1.52016449,1.546220064,1.552754164,1.547944546,1.557683825,1.548659444,1.545972824,1.548317671
86,1.528525263,1.542826987,1.545812201,1.4,1.562543154,1.542613745,1.516658068,1.542907715,1.549412251,1.543993711,1.553509235,1.545202136,1.543423891,1.542932034
87,1.522647325,1.53912127,1.535621047,1.4,1.558288336,1.539206266,1.513163567,1.538967013,1.545981169,1.536775827,1.54325676,1.536603689,1.532202959,1.529266
88,1.517485994,1.535812378,1.532231522,1.4,1.555314898,1.535710692,1.509670734,1.535762072,1.542603493,1.532107234,1.537999988,1.530985355,1.530670404,1.529394627
89,1.605818899,1.532300258,1.526111603,1.4,1.552063227,1.532121658,1.506190062,1.531909466,1.539216876,1.525013685,1.532116771,1.525932789,1.525101781,1.522392988
90,1.563849145,1.528726482,1.520654988,1.4,1.547869205,1.528724074,1.502712369,1.528516769,1.535809994,1.516625285,1.530243874,1.518747211,1.520161629,1.517496943
91,1.548091525,1.525387192,1.531054878,1.4,1.545131683,1.525167823,1.499238968,1.524938822,1.532458663,1.532653332,1.52459085,1.51522696,1.539721727,1.543081522
92,1.532375563,1.521838379,1.544149184,1.4,1.541490316,1.521613479,1.495778918,1.521286488,1.529022694,1.557044029,1.53515625,1.53665781,1.544531465,1.547356367
93,1.526952827,1.518348455,1.524822521,1.4,1.537562013,1.518170714,1.49231267,1.51800251,1.52569437,1.515449762,1.519476652,1.532623768,1.51518774,1.541374683
94,1.516957302,1.51493802,1.536475039,1.4,1.534846544,1.514568448,1.488863587,1.514149427,1.522262096,1.539407969,1.534214258,1.533456326,1.538632393,1.536664248
95,1.511897596,1.511458135,1.519014358,1.4,1.530921102,1.511046648,1.485412359,1.510986328,1.518924236,1.520196199,1.518614292,1.523954511,1.519189119,1.513117671
96,1.506563896,1.50791378,1.524599671,1.4,1.527328372,1.507556677,1.481967449,1.507202148,1.515514255,1.519280434,1.515119553,1.520885706,1.54227972,1.525432944
97,1.501545353,1.504590631,1.505058122,1.4,1.524451733,1.503953934,1.478530407,1.503865004,1.512152076,1.502126813,1.505910993,1.507020354,1.503682613,1.506549835
98,1.490844405,1.50103128,1.507646632,1.4,1.52043581,1.50047648,1.475093603,1.500367403,1.508783102,1.505132675,1.50299859,1.507793188,1.508197427,1.51411128
99,1.485868385,1.497574663,1.488084006,1.4,1.517094135,1.49696815,1.471665502,1.496759176,1.505386353,1.493197322,1.481986523,1.494620323,1.485054493,1.485561371
100,1.480413678,1.494250965,1.492625785,1.4,1.514020681,1.493409395,1.468237877,1.493535757,1.502051115,1.499863744,1.487294197,1.495110512,1.488588333,1.492272139
101,1.475209587,1.490639448,1.479750705,1.4,1.510019183,1.489971161,1.464818239,1.489751697,1.498636961,1.487681627,1.471873403,1.488335729,1.470859885,1.48000288
102,1.485903599,1.48732822,1.480778694,1.4,1.506843567,1.486460686,1.46139884,1.486618042,1.495319963,1.472372293,1.487603307,1.482243299,1.481426716,1.480247855
103,1.49609183,1.483870077,1.481083751,1.4,1.503598928,1.482954621,1.457986116,1.482903957,1.491906762,1.48241818,1.494308233,1.481169462,1.480654716,1.466868162
104,1.480800595,1.480383611,1.479408121,1.4,1.499640822,1.479527473,1.454575062,1.479592204,1.488582492,1.487917423,1.487822056,1.471728563,1.471011162,1.478561401
105,1.469754327,1.477028227,1.482941556,1.4,1.496608615,1.476014137,1.451167822,1.476153255,1.485197306,1.475271106,1.484202385,1.485542059,1.479908705,1.489783525
106,1.453901227,1.473580337,1.481419993,1.4,1.49317503,1.472540855,1.447765112,1.472571373,1.481849313,1.479849339,1.490703106,1.475341082,1.48306489,1.478141546
107,1.454146207,1.470131516,1.471597362,1.4,1.489320517,1.469094872,1.444362402,1.469379663,1.478500128,1.468631506,1.477910519,1.471201062,1.469735146,1.470508575
108,1.455023752,1.466737389,1.465539932,1.4,1.486389041,1.465575933,1.440964818,1.465632677,1.475124478,1.46524477,1.4724648,1.465617537,1.464370966,1.460001588
109,1.449042164,1.463347221,1.457272649,1.4,1.482748747,1.462115884,1.437565804,1.462495208,1.47181046,1.454038262,1.461732149,1.457417488,1.460022449,1.453152895
110,1.438670937,1.459829021,1.454763436,1.4,1.479092002,1.458641768,1.434172273,1.458819389,1.468419671,1.4526577,1.457676172,1.45097506,1.460552692,1.451955557
111,1.433445432,1.456537437,1.446796799,1.4,1.476151466,1.455129147,1.430779338,1.455506086,1.46512115,1.445195675,1.450112224,1.446170092,1.445984483,1.446521521
112,1.43339589,1.453052592,1.440671873,1.4,1.472367644,1.451677918,1.427387953,1.452092052,1.461737394,1.439797878,1.443035126,1.441669941,1.437968493,1.440887928
113,1.428064873,1.44961648,1.432951403,1.4,1.468945026,1.448190689,1.423999548,1.448512435,1.458434701,1.4348979,1.435611486,1.435310245,1.428898335,1.430039048
114,1.422920318,1.446322775,1.430906224,1.4,1.465890527,1.444702148,1.420610547,1.44533205,1.455078602,1.434314728,1.431041002,1.431147695,1.429537773,1.428489923
115,1.417429033,1.442786455,1.425551152,1.4,1.462079287,1.441262245,1.417225003,1.441611052,1.451754689,1.425705194,1.426971912,1.426513672,1.424902201,1.423662782
116,1.412409229,1.439473438,1.423189282,1.4,1.458840966,1.437781215,1.413838744,1.438470364,1.448435903,1.41975081,1.429779768,1.42235136,1.42307508,1.420989394
117,1.412578793,1.436069727,1.419394493,1.4,1.455645084,1.434324861,1.410454392,1.434834719,1.445089579,1.420298934,1.427080631,1.41805017,1.416782856,1.414759874
118,1.407598373,1.432635117,1.415041304,1.4,1.45189023,1.43089366,1.407069445,1.431518316,1.441803932,1.415555239,1.421159506,1.414514542,1.411220312,1.41275692
119,1.433392049,1.429291773,1.411948132,1.4,1.448764801,1.427426815,1.403685093,1.428134918,1.438447237,1.410649657,1.415508747,1.41152072,1.411174297,1.410887241
120,1.438255018,1.425898194,1.4072119,1.4,1.445449114,1.423995137,1.400301695,1.424566031,1.435178995,1.406320453,1.41169703,1.404987574,1.407579184,1.405475259
121,1.417354717,1.422500062,1.406220078,1.4,1.44178617,1.420563459,1.396917582,1.421399593,1.431833506,1.403666019,1.405740976,1.400706768,1.410568714,1.410417914
122,1.406981664,1.419131541,1.411171174,1.4,1.438740253,1.417108536,1.393534422,1.417711973,1.428562522,1.415109634,1.407088041,1.404181361,1.415453672,1.414023161
123,1.401203778,1.415798855,1.405245805,1.4,1.43533349,1.413687468,1.39015007,1.41457653,1.425246716,1.406312943,1.401437283,1.406966686,1.401204824,1.410307288
124,1.396700823,1.412351632,1.402385235,1.4,1.431789875,1.410248995,1.386765957,1.410992861,1.421960473,1.401190996,1.398913622,1.404543638,1.400286913,1.406991005
125,1.391284789,1.409068227,1.398131537,1.4,1.428789377,1.406804323,1.383380771,1.407682419,1.418684244,1.398585439,1.396869659,1.399427414,1.399690866,1.396084309
126,1.386228768,1.405680394,1.394444919,1.4,1.425299168,1.403385758,1.379995346,1.404340029,1.41538167,1.39311862,1.390833616,1.393815279,1.401514769,1.392942309
127,1.380436676,1.402278567,1.387318254,1.4,1.421904087,1.399944425,1.376608849,1.40079546,1.412140012,1.385979414,1.384421706,1.386734724,1.391003609,1.388451815
128,1.375236415,1.39902358,1.382014322,1.4,1.418897152,1.3965137,1.373221159,1.397651672,1.408834219,1.380769253,1.380471468,1.383250237,1.380341649,1.385239005
129,1.370512802,1.395582986,1.375141072,1.4,1.415360689,1.393098116,1.369837165,1.394006491,1.405612469,1.377446532,1.372058153,1.377782941,1.372912407,1.375505328
130,1.370508557,1.392286611,1.37035532,1.4,1.412127495,1.389664531,1.366451263,1.39086771,1.402322054,1.374678135,1.367408395,1.372733831,1.36742425,1.369531989
131,1.364735511,1.388958716,1.367030883,1.4,1.409062743,1.386251211,1.363064528,1.387312889,1.399102211,1.371531725,1.363532662,1.369995832,1.3633461,1.366748095
132,1.375392017,1.385578895,1.363391018,1.4,1.405546427,1.382842779,1.359676838,1.383982658,1.395845771,1.362741947,1.363885403,1.364266157,1.362039566,1.364022017
133,1.386111515,1.382284927,1.36328435,1.4,1.402445793,1.379424334,1.356287956,1.380650997,1.392615557,1.361506701,1.369019866,1.362783074,1.363597155,1.359514952
134,1.369850004,1.378945613,1.362233734,1.4,1.399306774,1.37602818,1.35289824,1.377094984,1.389399886,1.365736008,1.365937233,1.357885838,1.359976292,1.361633301
135,1.364782795,1.375598741,1.36590066,1.4,1.395763636,1.372627258,1.349506378,1.373936296,1.386160135,1.367018223,1.363728881,1.362323403,1.364682198,1.371750593
136,1.354322047,1.372251105,1.363408708,1.4,1.392644167,1.369224548,1.346113205,1.370291829,1.382981777,1.360997438,1.364058971,1.363554955,1.362428665,1.366003513
137,1.354641702,1.368948984,1.358259678,1.4,1.389326096,1.365839362,1.342716932,1.367117524,1.379745007,1.355503321,1.359694958,1.356721282,1.358734369,1.36064446
138,1.354703921,1.365549397,1.354411745,1.4,1.38581562,1.362444162,1.339318395,1.363579512,1.376589298,1.355060816,1.355421782,1.354036331,1.355084062,1.352455735
139,1.349314998,1.362254214,1.348516417,1.4,1.382709503,1.359054327,1.335917234,1.360216141,1.373373866,1.346664906,1.347304821,1.348118305,1.351683259,1.348810792
140,1.344189194,1.358918047,1.346648407,1.4,1.379293203,1.355674505,1.332513332,1.356887579,1.370221615,1.345405817,1.34331727,1.344111681,1.35197854,1.348428726
141,1.338991379,1.355520201,1.340320325,1.4,1.375852585,1.352285147,1.329106927,1.353317142,1.367039204,1.33954668,1.338712931,1.34029007,1.339501619,1.343550324
142,1.338914523,1.352268529,1.336404037,1.4,1.372721076,1.348906159,1.325696945,1.350139022,1.363879442,1.336495638,1.332636714,1.337452769,1.335446358,1.339988708
143,1.334006676,1.348859477,1.330654001,1.4,1.369243979,1.345531225,1.322284698,1.34650135,1.360736132,1.333689451,1.327812314,1.332389116,1.328173876,1.331205249
144,1.328644431,1.345553017,1.329567099,1.4,1.365888715,1.342151046,1.318868518,1.343291759,1.357565045,1.332684994,1.324751377,1.330579877,1.328323603,1.331495643
145,1.323170899,1.342235804,1.325619602,1.4,1.362723708,1.338783622,1.315449953,1.339767933,1.354453802,1.326818943,1.322395444,1.326584458,1.325071812,1.327227354
146,1.318169159,1.338865089,1.323599052,1.4,1.35921669,1.335416198,1.312027335,1.336376309,1.351288915,1.320792675,1.325372219,1.323832035,1.323437691,1.324560642
147,1.318466444,1.335568023,1.320854688,1.4,1.355936408,1.332049131,1.308601141,1.333052635,1.348200798,1.322777867,1.323275805,1.32004118,1.318985701,1.319192886
148,1.31829304,1.332220268,1.316465807,1.4,1.3527174,1.328694463,1.305171251,1.329458594,1.345059633,1.317358971,1.31833601,1.316563129,1.312668324,1.317402601
149,1.323872422,1.328903079,1.314294219,1.4,1.349212766,1.325337291,1.301737547,1.326247931,1.341979861,1.312430143,1.314900398,1.314430475,1.313876152,1.315833926
150,1.360121677,1.325548339,1.310709286,1.4,1.345979095,1.321985364,1.298299789,1.322599292,1.338878155,1.310756922,1.312188864,1.307837248,1.311370611,1.311392784
151,1.339530687,1.322262955,1.308652067,1.4,1.342682362,1.318641901,1.294857025,1.319334507,1.335798979,1.307179689,1.308055878,1.306216002,1.309609532,1.312199235
152,1.329028657,1.318889832,1.313755846,1.4,1.339195967,1.315295815,1.291410565,1.315804243,1.332742572,1.315566778,1.306132555,1.305292726,1.318455935,1.323331237
153,1.323674127,1.315586448,1.318270207,1.4,1.335990548,1.311957479,1.287963271,1.312354326,1.329666615,1.322782874,1.309872508,1.316093922,1.318105698,1.324496031
154,1.318633897,1.312285876,1.310400486,1.4,1.332631588,1.308623552,1.284515619,1.309005976,1.326652646,1.307346344,1.303550839,1.313826561,1.306170702,1.321107984
155,1.313475132,1.308903742,1.314251208,1.4,1.329192162,1.305288196,1.281065822,1.305380583,1.323591948,1.314836621,1.307960629,1.313418388,1.31666708,1.318373322
156,1.313202063,1.305661297,1.307561851,1.4,1.32599628,1.301961303,1.277612805,1.302128673,1.320607424,1.307424784,1.302151322,1.308981419,1.310891628,1.3083601
157,1.307795995,1.302287006,1.306747723,1.4,1.322593212,1.29863596,1.27415657,1.298471212,1.317578077,1.304037333,1.297663569,1.304864407,1.315650821,1.311522484
158,1.303032919,1.298997688,1.298404407,1.4,1.319215536,1.295311928,1.270696878,1.295154095,1.314610004,1.297123432,1.292616367,1.298777103,1.298672676,1.304832458
159,1.303357356,1.295698261,1.29720726,1.4,1.316015005,1.291995525,1.267233849,1.29162097,1.311625957,1.297813058,1.289220333,1.298425317,1.296512365,1.304065228
160,1.303410044,1.292366743,1.288147426,1.4,1.312593699,1.288680077,1.263766527,1.28812778,1.308665633,1.292613029,1.279386401,1.291735888,1.285525084,1.291476727
161,1.297887081,1.289087486,1.289425159,1.4,1.309278607,1.285368681,1.260295391,1.284762383,1.305732369,1.295019746,1.28012681,1.290968895,1.286595106,1.294415236
162,1.298073506,1.285769558,1.286185098,1.4,1.306061745,1.282063961,1.256819844,1.281118989,1.302783251,1.2911129,1.276581764,1.289128423,1.283177376,1.290925026
163,1.293463614,1.282499742,1.286441088,1.4,1.302647114,1.278760314,1.253339767,1.277854919,1.299896598,1.284034014,1.284356236,1.286725402,1.286743402,1.290346384
