x,test_data,pred1,pred2,threshold,seed_0_fixed,seed_1_fixed,seed_2_fixed,seed_3_fixed,seed_4_fixed,seed_0_moving,seed_1_moving,seed_2_moving,seed_3_moving,seed_4_moving
87,1.595806511,1.610965538,1.603087664,1.4,1.595312357,1.59569478,1.609801531,1.616898537,1.637120485,1.603769898,1.604567885,1.594247699,1.600035906,1.61281693
88,1.590650782,1.608077216,1.59978621,1.4,1.593617678,1.592749834,1.606186867,1.613791585,1.634040117,1.601229429,1.6022892,1.593256235,1.598546147,1.603610039
89,1.688821116,1.604823422,1.594380617,1.4,1.589693785,1.589694023,1.602955818,1.610795617,1.630977869,1.595881581,1.59579432,1.59183383,1.595079422,1.593313932
90,1.625993828,1.601894951,1.588751459,1.4,1.586456537,1.586685538,1.599732161,1.60793817,1.628662348,1.589110136,1.589405656,1.585118294,1.5902493,1.58987391
91,1.615743386,1.598069906,1.58810575,1.4,1.580808163,1.583655953,1.59602654,1.605299234,1.624559641,1.588440895,1.596876144,1.584703207,1.591105223,1.579403281
92,1.605662676,1.595571661,1.607282734,1.4,1.579330087,1.580659986,1.592949152,1.602920294,1.621998787,1.608303308,1.595715523,1.636936188,1.603482008,1.591976643
93,1.594974692,1.59244678,1.585421419,1.4,1.577338576,1.577701569,1.589599609,1.600203037,1.617391109,1.595324039,1.588734388,1.600181818,1.582907438,1.559959412
94,1.590410244,1.589363932,1.608695507,1.4,1.574211597,1.574707985,1.586072206,1.597323298,1.614504576,1.620297432,1.598281264,1.601593137,1.626204967,1.597100735
95,1.585351706,1.586442161,1.579854894,1.4,1.571680784,1.571756601,1.58296752,1.594338298,1.6114676,1.583010435,1.57395649,1.588780761,1.599347115,1.554179668
96,1.579973715,1.582848477,1.591228843,1.4,1.566629887,1.568775654,1.579605818,1.591307163,1.607923865,1.58686018,1.579122782,1.606580377,1.625625372,1.557955503
97,1.575218547,1.580420256,1.565980148,1.4,1.565590143,1.565863848,1.576190829,1.588618517,1.605837941,1.568407297,1.564140558,1.572480202,1.585082531,1.539790154
98,1.569798485,1.577250242,1.582608438,1.4,1.562623024,1.562938571,1.572967768,1.5860461,1.601675749,1.565703392,1.573175907,1.588839412,1.581113577,1.6042099
99,1.570256538,1.574598956,1.557463741,1.4,1.560552001,1.56003058,1.569718957,1.583427668,1.599265575,1.552135468,1.564462185,1.556130886,1.538341522,1.576248646
100,1.565249874,1.571408343,1.567057776,1.4,1.557681322,1.557117939,1.566257477,1.580661535,1.595323443,1.560985565,1.580775261,1.563406587,1.558815479,1.57130599
101,1.559633934,1.568025637,1.559751582,1.4,1.553233385,1.554185629,1.563114882,1.577700138,1.59189415,1.556410074,1.571524739,1.559378386,1.557340264,1.554104447
102,1.564982053,1.564934707,1.548672128,1.4,1.550376892,1.551296949,1.559867382,1.574666977,1.588465333,1.548356295,1.555027962,1.534286499,1.560621738,1.545068145
103,1.5749795,1.561653376,1.560577965,1.4,1.547164559,1.548380613,1.556433201,1.571802974,1.584485531,1.549983144,1.569916487,1.543779731,1.575010419,1.564200044
104,1.565281117,1.559110499,1.562070131,1.4,1.545487881,1.545496464,1.553364396,1.569120765,1.582082987,1.559704065,1.567113638,1.552343011,1.573216081,1.557973862
105,1.559755497,1.555764461,1.574021864,1.4,1.541654944,1.542584181,1.550051451,1.566439152,1.578092575,1.604848623,1.571999311,1.569267869,1.55296886,1.571024656
106,1.549897686,1.55278418,1.568218374,1.4,1.537980795,1.539681673,1.54674077,1.563755631,1.575762033,1.563436508,1.567232609,1.570991993,1.564787745,1.574643016
107,1.543877153,1.549355412,1.556003189,1.4,1.533740163,1.536791801,1.543612242,1.560832024,1.571800828,1.560988545,1.556512952,1.55640626,1.554764152,1.551344037
108,1.545018749,1.546410251,1.552994013,1.4,1.531626463,1.533904314,1.540359974,1.557798624,1.568361878,1.556751013,1.551578522,1.55106616,1.555386305,1.550188065
109,1.544594015,1.543557525,1.544180369,1.4,1.529650807,1.531042814,1.537094116,1.554865122,1.565134764,1.545834661,1.543925762,1.544084311,1.549587011,1.537470102
110,1.534308672,1.540193009,1.540257859,1.4,1.526128292,1.528162479,1.533960819,1.551985979,1.560727477,1.54233551,1.54039073,1.541116476,1.548247218,1.529199362
111,1.528760394,1.537420273,1.534595776,1.4,1.523631215,1.52530694,1.530789733,1.549275517,1.558097959,1.534855485,1.535244703,1.537473798,1.539499998,1.525904894
112,1.528926025,1.533910203,1.531043529,1.4,1.519335389,1.522442937,1.52750814,1.546540856,1.553723693,1.528599739,1.531308889,1.533599138,1.531045675,1.530664206
113,1.52909165,1.531319714,1.524908376,1.4,1.517886877,1.519600987,1.524447322,1.54365623,1.551007152,1.524467826,1.529555678,1.522279263,1.521629572,1.52660954
114,1.523905932,1.528287673,1.524183488,1.4,1.515303135,1.516762733,1.521255374,1.540663004,1.547454119,1.524273396,1.530086637,1.52097702,1.522486448,1.523093939
115,1.518667542,1.525285959,1.519332481,1.4,1.51292789,1.513920069,1.518037319,1.537621856,1.543922663,1.52180481,1.524675608,1.518938303,1.519314647,1.511929035
116,1.513648227,1.522405672,1.515987134,1.4,1.51049912,1.511082649,1.514999032,1.534650326,1.540797234,1.516860247,1.520425081,1.514257312,1.520879149,1.507513881
117,1.513605019,1.518900561,1.514271283,1.4,1.50634861,1.508232474,1.511815906,1.53179121,1.536314607,1.513720989,1.5186373,1.510082126,1.519613147,1.509302855
118,1.513947061,1.516152763,1.513846755,1.4,1.504297733,1.505402565,1.508683801,1.528995991,1.533383727,1.516932249,1.51661849,1.509477496,1.514669895,1.511535645
119,1.533959919,1.512925863,1.512426257,1.4,1.501476288,1.502564907,1.505626202,1.526096463,1.528865457,1.51927948,1.515752077,1.509782553,1.509043813,1.508273363
120,1.53913728,1.510168553,1.509461856,1.4,1.499667406,1.499736071,1.502519608,1.523105979,1.525813699,1.513005376,1.512641311,1.510032892,1.509226203,1.502403498
121,1.523624797,1.506947946,1.50424757,1.4,1.496381521,1.496904254,1.499402642,1.520022273,1.522029042,1.508625031,1.508123875,1.50651741,1.504765749,1.493205786
122,1.513581304,1.503685474,1.505218959,1.4,1.492808819,1.494073391,1.49638176,1.516923189,1.518240213,1.507181764,1.506255507,1.513067245,1.506715536,1.492874742
123,1.507785075,1.500736833,1.502753353,1.4,1.489854813,1.491254807,1.49331677,1.513959169,1.515298605,1.506071806,1.503917813,1.51356709,1.503844976,1.48636508
124,1.503196068,1.497581268,1.503370404,1.4,1.487452269,1.488433838,1.490223289,1.511034489,1.510762453,1.511554241,1.503902793,1.50813818,1.507690907,1.485565901
125,1.49782206,1.494872069,1.49976759,1.4,1.485517979,1.48562634,1.487263441,1.508117437,1.50783515,1.508448005,1.498710752,1.503042102,1.508306026,1.480331063
126,1.492848535,1.491503787,1.494592476,1.4,1.482165813,1.482811928,1.484208226,1.505120039,1.503212929,1.497012615,1.492568135,1.501966,1.509799957,1.471615672
127,1.49241439,1.488492441,1.488035416,1.4,1.479622364,1.480006218,1.48119092,1.502000093,1.499642611,1.48947525,1.487271547,1.495404243,1.502715707,1.465310335
128,1.487482777,1.485256529,1.485166645,1.4,1.476148844,1.477200866,1.478246689,1.498862267,1.495823979,1.484813213,1.48533988,1.489876986,1.490193129,1.475610018
129,1.482535149,1.482272816,1.481814098,1.4,1.474309921,1.474400043,1.475238681,1.495752454,1.491662979,1.481255054,1.485013723,1.484344244,1.475889206,1.482568264
130,1.482787432,1.479453993,1.478111768,1.4,1.472082257,1.471604705,1.472274065,1.492715955,1.488592982,1.479111791,1.485540152,1.480133772,1.470214128,1.475558996
131,1.47697118,1.476274395,1.475069571,1.4,1.469511628,1.468803883,1.469347477,1.489704013,1.484004974,1.477152586,1.48442781,1.476243258,1.471585393,1.465938807
132,1.481901555,1.47344687,1.470428157,1.4,1.467236757,1.46600914,1.466406107,1.48665154,1.480930805,1.47336328,1.478365421,1.467168093,1.473642588,1.459601402
133,1.49813662,1.470018125,1.469548392,1.4,1.463537216,1.463209867,1.463466406,1.483492613,1.476384521,1.471533537,1.475740671,1.464188695,1.475795031,1.460484028
134,1.482077521,1.467128587,1.470858121,1.4,1.461750388,1.460417986,1.460597515,1.480261803,1.472615242,1.473489761,1.477367878,1.466704011,1.476770163,1.459958792
135,1.477115531,1.464049029,1.475288701,1.4,1.45924902,1.457625151,1.457692027,1.477038622,1.468640327,1.486702919,1.479367971,1.475755215,1.473591447,1.461025953
136,1.472077278,1.460940289,1.476493931,1.4,1.45718503,1.454833865,1.454803228,1.473838091,1.464041233,1.486063719,1.476190448,1.484908581,1.470303178,1.465003729
137,1.472248014,1.457977056,1.468910146,1.4,1.454381704,1.452044606,1.451981783,1.47070384,1.460773349,1.475368023,1.471578598,1.472999811,1.467622876,1.456981421
138,1.467010667,1.454579639,1.467186189,1.4,1.451040506,1.449254274,1.449110866,1.467550278,1.455942273,1.475121021,1.468286633,1.467896938,1.470835686,1.453790665
139,1.46176725,1.451723122,1.460051584,1.4,1.448814273,1.446470737,1.446287155,1.464350581,1.452692866,1.466294765,1.461323977,1.466316104,1.46524334,1.441079736
140,1.456695267,1.448559213,1.457427668,1.4,1.44634223,1.443685174,1.443492413,1.461083531,1.448192716,1.463060617,1.457484722,1.465756416,1.465666652,1.435169935
141,1.451354973,1.445571327,1.450287485,1.4,1.444390416,1.440904737,1.440684319,1.457760096,1.444117069,1.454978108,1.452741623,1.456279039,1.455395699,1.432042956
142,1.451615926,1.442415881,1.450326896,1.4,1.441401124,1.438122272,1.437905431,1.454470277,1.440180302,1.451672077,1.451827765,1.454714417,1.450369239,1.443050981
143,1.446816133,1.439163494,1.442678714,1.4,1.43881321,1.435341597,1.435157061,1.45121479,1.435290813,1.448207974,1.447986722,1.445568681,1.438062429,1.433567762
144,1.446757061,1.436143708,1.442864204,1.4,1.436018467,1.432563066,1.432407022,1.447982788,1.431747198,1.447049618,1.450194597,1.445826888,1.441621304,1.429628611
145,1.441379748,1.432954907,1.437485266,1.4,1.433931708,1.429783702,1.429670811,1.444712639,1.426675677,1.442597032,1.443750381,1.440972567,1.438149452,1.421956897
146,1.436245625,1.430066037,1.43358748,1.4,1.431936741,1.42700696,1.426982403,1.441378236,1.423025846,1.438893676,1.439531565,1.433084965,1.435699105,1.420728087
147,1.436815415,1.42685144,1.434807181,1.4,1.429335475,1.424227715,1.424274564,1.437983036,1.418436408,1.437640429,1.440867543,1.433863401,1.437289715,1.424374819
148,1.436294515,1.423764515,1.432669759,1.4,1.427090883,1.421450377,1.421600103,1.434563398,1.414117813,1.440723062,1.438433766,1.433431506,1.431648016,1.419112444
149,1.441857532,1.420577025,1.433838105,1.4,1.423934221,1.418671846,1.41895771,1.431173682,1.410147667,1.446723819,1.438196421,1.434512496,1.428675532,1.421082258
150,1.467206348,1.417432642,1.428272891,1.4,1.422161698,1.415894628,1.416304111,1.427793503,1.40500927,1.434780121,1.432790279,1.430590868,1.427539587,1.4156636
151,1.451864037,1.41448524,1.425340032,1.4,1.419936657,1.413117409,1.413685441,1.424410105,1.401276588,1.432359695,1.429710507,1.42958045,1.425544977,1.409504533
152,1.447137975,1.411214113,1.424142528,1.4,1.417706966,1.410339594,1.411082983,1.420969248,1.395971775,1.432769299,1.429320097,1.431149006,1.424433351,1.403040886
153,1.441790587,1.408136392,1.427618527,1.4,1.415242195,1.407562852,1.40848875,1.417459965,1.391928196,1.436778188,1.427649021,1.443554401,1.425808549,1.404302478
154,1.431630948,1.404801941,1.422090221,1.4,1.412195206,1.404784203,1.405914664,1.413916945,1.387198687,1.432487965,1.425115705,1.434607267,1.422978878,1.395261288
155,1.431808425,1.401695466,1.424926496,1.4,1.410288095,1.402007818,1.403367758,1.410359263,1.382454395,1.437087774,1.424752951,1.432359219,1.432898045,1.39753449
156,1.426256259,1.39863162,1.417630529,1.4,1.407885671,1.399230003,1.400825262,1.406825185,1.378391981,1.426614642,1.416969419,1.430447578,1.428414941,1.385706067
157,1.426087753,1.395393705,1.415431642,1.4,1.405876398,1.396452188,1.398303509,1.403289318,1.373047113,1.422253489,1.41444397,1.428123474,1.431169748,1.381167531
158,1.421263351,1.392306137,1.409499574,1.4,1.403227568,1.393673897,1.395810366,1.399719477,1.369099379,1.416636825,1.410071135,1.421139717,1.418949842,1.38070035
159,1.416327275,1.388917255,1.408807754,1.4,1.40062964,1.390894294,1.393315792,1.396089673,1.363656878,1.409579992,1.410226583,1.420587063,1.409814715,1.393830419
160,1.416578183,1.385771966,1.403439045,1.4,1.398291945,1.388115048,1.390853047,1.392401934,1.359197855,1.409074545,1.408857584,1.41264987,1.397074699,1.389538527
161,1.410840173,1.382556462,1.402002144,1.4,1.396085978,1.385333776,1.388407946,1.388690472,1.35426414,1.406796694,1.411228061,1.409567595,1.397300959,1.385117412
162,1.410994963,1.379353881,1.399717951,1.4,1.394178629,1.382552624,1.385972261,1.384973764,1.349092126,1.405189037,1.408385873,1.405301452,1.399715781,1.379997611
163,1.406171429,1.376207662,1.394928384,1.4,1.391642332,1.379769206,1.383563638,1.381265402,1.34479773,1.402618408,1.402317047,1.396800756,1.399509549,1.373396158
