x,test_data,pred1,pred2,threshold
205,0.855768444,0.899759471,0.862535179,0.7
206,0.854902933,0.899315119,0.861065269,0.7
207,0.854349244,0.899225652,0.859953046,0.7
208,0.8537792,0.898800433,0.859363079,0.7
209,0.857142667,0.898712993,0.858162522,0.7
210,0.858085244,0.898296058,0.85694468,0.7
211,0.858031733,0.898243546,0.855484605,0.7
212,0.859254133,0.897767007,0.854845703,0.7
213,0.859362044,0.897698998,0.854066491,0.7
214,0.860101778,0.897243738,0.853969216,0.7
215,0.860350933,0.897190511,0.853254795,0.7
216,0.860950933,0.896694243,0.85232234,0.7
217,0.858902933,0.896659136,0.851596832,0.7
218,0.859347378,0.896134555,0.851695895,0.7
219,0.858295733,0.896077633,0.851837039,0.7
220,0.859510578,0.895619512,0.851006627,0.7
221,0.860439556,0.895533442,0.850488424,0.7
222,0.860015733,0.895057797,0.849259138,0.7
223,0.861491289,0.894942582,0.84891814,0.7
224,0.860796533,0.894489884,0.849042475,0.7
225,0.861491822,0.894375682,0.848647892,0.7
226,0.861129333,0.893946469,0.84814471,0.7
227,0.861489778,0.893813372,0.847409248,0.7
228,0.858209333,0.893340945,0.847681701,0.7
229,0.857762578,0.893215299,0.847494662,0.7
230,0.857541956,0.892757893,0.848213971,0.7
231,0.856353511,0.892634273,0.847744823,0.7
232,0.855302578,0.892126799,0.847228408,0.7
233,0.855921778,0.892027736,0.846703529,0.7
234,0.857033244,0.891498268,0.846871018,0.7
235,0.858717778,0.891407132,0.847419679,0.7
236,0.859503733,0.890904188,0.846874237,0.7
237,0.8606672,0.890773892,0.846508265,0.7
238,0.859678133,0.89027226,0.845855057,0.7
239,0.859898933,0.890133023,0.846295893,0.7
240,0.859181156,0.889635861,0.846981227,0.7
241,0.859008711,0.889485717,0.847072899,0.7
242,0.856615822,0.889006615,0.847267032,0.7
243,0.856117956,0.88882345,0.84667927,0.7
244,0.856297689,0.888343811,0.847252131,0.7
245,0.855946578,0.888168812,0.847130418,0.7
246,0.857564089,0.887677491,0.847545445,0.7
247,0.8571184,0.887499928,0.846963167,0.7
248,0.857350933,0.886978507,0.846346736,0.7
249,0.856953778,0.886816204,0.846347034,0.7
250,0.8577168,0.886291265,0.846359253,0.7
251,0.858370844,0.886136532,0.846835077,0.7
252,0.858676622,0.885609031,0.846443653,0.7
253,0.858984444,0.885418057,0.846322656,0.7
254,0.856983644,0.884896159,0.846148014,0.7
255,0.856118578,0.884713054,0.846419513,0.7
256,0.856233511,0.884165823,0.847478271,0.7
257,0.857064622,0.883975029,0.846914053,0.7
258,0.857263644,0.883444726,0.846964777,0.7
259,0.857797422,0.883214414,0.846293449,0.7
260,0.858769067,0.882699192,0.846857727,0.7
261,0.859217333,0.882478058,0.846562862,0.7
262,0.859189422,0.881941736,0.846847713,0.7
263,0.858547467,0.881718576,0.846264064,0.7
264,0.859810933,0.881180704,0.845695436,0.7
265,0.857530222,0.880958736,0.846149385,0.7
266,0.856190311,0.880426288,0.846428752,0.7
267,0.855244533,0.880200803,0.846852064,0.7
268,0.854160089,0.879644692,0.846444786,0.7
269,0.853978578,0.879404426,0.846238077,0.7
270,0.852278844,0.878851354,0.845902085,0.7
271,0.851749156,0.878616214,0.845806122,0.7
272,0.850588889,0.878040433,0.846269011,0.7
273,0.851313333,0.877783179,0.845409513,0.7
274,0.850620178,0.877227306,0.845157504,0.7
275,0.850622044,0.876948655,0.844203115,0.7
276,0.8509272,0.876390874,0.844596505,0.7
277,0.848892889,0.876113176,0.844234288,0.7
278,0.848410578,0.875535607,0.844328403,0.7
279,0.847364622,0.875261605,0.843997955,0.7
280,0.846621689,0.874686599,0.843089819,0.7
281,0.844835289,0.874386787,0.843273818,0.7
282,0.844588978,0.873814046,0.843164027,0.7
283,0.844565422,0.873520911,0.843322575,0.7
284,0.844846578,0.872925997,0.842361391,0.7
285,0.846153867,0.872629821,0.841855705,0.7
286,0.846242044,0.872036517,0.841212392,0.7
287,0.846190756,0.871726871,0.840643167,0.7
288,0.845469333,0.871126175,0.840637147,0.7
289,0.8445176,0.870806217,0.840097785,0.7
290,0.844656356,0.870196462,0.840011358,0.7
291,0.844269422,0.869867682,0.839224756,0.7
292,0.842070933,0.869262099,0.839124084,0.7
293,0.839737689,0.868908823,0.838987827,0.7
294,0.840570044,0.868299603,0.838699341,0.7
295,0.839009067,0.867961347,0.838268936,0.7
296,0.838890133,0.86734426,0.836934447,0.7
297,0.838736178,0.866973758,0.836733401,0.7
298,0.838523289,0.866361201,0.835964084,0.7
299,0.839271022,0.865986466,0.835870862,0.7
300,0.837878578,0.865367651,0.835030615,0.7
301,0.837711822,0.864990115,0.834436059,0.7
302,0.836601244,0.864354491,0.83360076,0.7
303,0.835432267,0.863964736,0.832838535,0.7
304,0.834826222,0.863317668,0.832939148,0.7
305,0.834130222,0.862929404,0.832255721,0.7
306,0.833237422,0.862264931,0.831921339,0.7
307,0.832953867,0.86186868,0.830960393,0.7
308,0.833903111,0.861205041,0.830494881,0.7
309,0.833122756,0.86079514,0.83007735,0.7
310,0.8334376,0.860128999,0.829303682,0.7
311,0.836355111,0.859724045,0.828947067,0.7
312,0.834746222,0.859048605,0.827667058,0.7
313,0.8335816,0.858623028,0.827198148,0.7
314,0.832828267,0.857948601,0.826815605,0.7
315,0.833414578,0.857496798,0.826721191,0.7
316,0.831857956,0.856818795,0.826365471,0.7
317,0.830630756,0.856362104,0.825790167,0.7
318,0.831296,0.855662882,0.825024903,0.7
319,0.828958667,0.855202079,0.824217618,0.7
320,0.828876356,0.85450393,0.824420035,0.7
321,0.828358044,0.854030252,0.823944747,0.7
322,0.830888978,0.853323519,0.82299006,0.7
323,0.831249422,0.852840483,0.822189093,0.7
324,0.831359911,0.852124214,0.821563721,0.7
325,0.831413778,0.851648331,0.821354985,0.7
326,0.832557867,0.850923181,0.820814729,0.7
327,0.832283911,0.850428998,0.82090342,0.7
328,0.831614311,0.849690437,0.819981337,0.7
329,0.831110133,0.849191427,0.819704473,0.7
330,0.829833156,0.848443508,0.819776297,0.7
331,0.828664267,0.847923934,0.819835722,0.7
332,0.828551289,0.847166598,0.819769323,0.7
333,0.827628,0.846648395,0.819182754,0.7
334,0.828353333,0.845879912,0.818360627,0.7
335,0.827692267,0.845342398,0.817572296,0.7
336,0.828579822,0.844581723,0.817691743,0.7
337,0.828891111,0.844020307,0.817412436,0.7
338,0.829173422,0.843253314,0.816445053,0.7
339,0.828369067,0.842685521,0.816059411,0.7
340,0.827478578,0.841909945,0.8156147,0.7
341,0.827222044,0.841329813,0.815957248,0.7
342,0.825998489,0.840549707,0.815589488,0.7
343,0.8241112,0.839951575,0.815691829,0.7
344,0.822419556,0.839141667,0.815151751,0.7
345,0.821803822,0.838535666,0.814675629,0.7
346,0.821778578,0.837724984,0.814565063,0.7
347,0.822030667,0.837120116,0.814346552,0.7
348,0.823338667,0.836288691,0.813932776,0.7
349,0.823170044,0.835689008,0.813150287,0.7
350,0.8229472,0.834837019,0.812381625,0.7
351,0.824113867,0.834211051,0.812132597,0.7
352,0.822920978,0.833360851,0.811968148,0.7
353,0.823254489,0.83271575,0.811894715,0.7
354,0.821609333,0.831859708,0.811277866,0.7
355,0.820305689,0.831201315,0.811219335,0.7
356,0.817747289,0.830331624,0.810859084,0.7
357,0.817913956,0.829659522,0.811139882,0.7
358,0.815825778,0.828790009,0.810624123,0.7
359,0.815662667,0.828089237,0.810030878,0.7
360,0.816970578,0.827206373,0.809503675,0.7
361,0.816419644,0.826483905,0.808620095,0.7
362,0.8155824,0.82560432,0.808253706,0.7
363,0.815503467,0.824889243,0.807928324,0.7
364,0.815418044,0.823981583,0.807346582,0.7
365,0.814695644,0.823256314,0.806519449,0.7
366,0.8132792,0.822333753,0.805917203,0.7
367,0.813081689,0.821599245,0.805954576,0.7
368,0.810493689,0.820656538,0.805498421,0.7
369,0.809268,0.81990701,0.805219948,0.7
370,0.808324889,0.818957269,0.804635882,0.7
371,0.806103022,0.818193257,0.804031551,0.7
372,0.806545244,0.817231894,0.803333879,0.7
373,0.805570489,0.816453576,0.802894473,0.7
374,0.806095378,0.81548202,0.802244186,0.7
375,0.804566222,0.814677835,0.801112294,0.7
376,0.804348711,0.81369853,0.800212145,0.7
377,0.805017422,0.812874973,0.799352348,0.7
378,0.803937333,0.811885715,0.798765421,0.7
379,0.804688622,0.811045706,0.798253417,0.7
380,0.802853689,0.810048163,0.797629654,0.7
381,0.801682667,0.809187233,0.796644151,0.7
382,0.802017511,0.808180928,0.796520472,0.7
383,0.799261778,0.807316065,0.795957446,0.7
384,0.799201067,0.806285918,0.795207143,0.7
385,0.797397956,0.805392563,0.794566154,0.7
386,0.797208444,0.804343522,0.793975115,0.7
387,0.795927289,0.803448081,0.792878211,0.7
388,0.796341778,0.802390814,0.791916549,0.7
389,0.795204267,0.801462471,0.791279316,0.7
390,0.793948622,0.800389886,0.790181756,0.7
391,0.793310667,0.799456358,0.789117813,0.7
392,0.792199911,0.798364341,0.788606167,0.7
393,0.791532889,0.797424138,0.787683129,0.7
394,0.790220978,0.796316087,0.786807656,0.7
395,0.788112444,0.795342565,0.786116004,0.7
396,0.789087378,0.794234455,0.78523773,0.7
397,0.792811822,0.793254495,0.784312785,0.7
398,0.792847111,0.792123497,0.783564925,0.7
399,0.793789333,0.791128159,0.782635093,0.7
400,0.791146044,0.789979756,0.781907022,0.7
401,0.790007378,0.788947403,0.781334698,0.7
402,0.787758222,0.787783861,0.781187475,0.7
403,0.786342311,0.786743641,0.78029418,0.7
404,0.784839822,0.785561264,0.779536963,0.7
405,0.783200889,0.784494281,0.778651595,0.7
406,0.781944,0.78329736,0.777703464,0.7
407,0.7798928,0.782224536,0.777026057,0.7
408,0.779029867,0.781006157,0.775871217,0.7
409,0.777285244,0.779919803,0.774818242,0.7
410,0.776288622,0.778681397,0.773216963,0.7
411,0.774567111,0.777579844,0.772664011,0.7
412,0.772753778,0.776319623,0.771654725,0.7
413,0.770776711,0.77519697,0.77074337,0.7
414,0.768807467,0.773921132,0.769784808,0.7
415,0.765886489,0.77278167,0.768357277,0.7
416,0.764327822,0.77149272,0.767193556,0.7
417,0.762523289,0.77032578,0.766248643,0.7
418,0.760910933,0.769027829,0.765364051,0.7
419,0.760496178,0.767830133,0.764267921,0.7
420,0.7610048,0.766517758,0.762818933,0.7
421,0.761729867,0.765300691,0.761442065,0.7
422,0.761060178,0.763959706,0.760076821,0.7
423,0.762145422,0.762729645,0.75943172,0.7
424,0.760875289,0.761377096,0.758061528,0.7
425,0.760266933,0.760110319,0.75648725,0.7
426,0.760098933,0.758734286,0.755363345,0.7
427,0.757288444,0.757462263,0.754278243,0.7
428,0.755349511,0.756053507,0.753611088,0.7
429,0.753705156,0.754757762,0.752894282,0.7
430,0.752227467,0.753323019,0.751951575,0.7
431,0.751924622,0.752005279,0.750159025,0.7
432,0.752072444,0.750570059,0.74867928,0.7
433,0.752935733,0.749232829,0.747349143,0.7
434,0.752797956,0.747769356,0.746030211,0.7
435,0.754436356,0.746401548,0.744983077,0.7
436,0.755190133,0.744930267,0.743685007,0.7
437,0.754998222,0.743538022,0.74219203,0.7
438,0.755137244,0.742036998,0.741513193,0.7
439,0.754636,0.740630329,0.740878403,0.7
440,0.754053511,0.73910737,0.740019858,0.7
441,0.752578667,0.737671793,0.739078104,0.7
442,0.750688089,0.73612529,0.738342702,0.7
443,0.749963733,0.734661341,0.737461388,0.7
444,0.748938133,0.733086586,0.736787915,0.7
445,0.747163022,0.731608689,0.736198068,0.7
446,0.746966667,0.730000198,0.735049367,0.7
447,0.746108089,0.728480399,0.733531892,0.7
448,0.746723022,0.726867914,0.732281744,0.7
449,0.746221156,0.725327849,0.731081605,0.7
450,0.746169244,0.723669052,0.729934514,0.7
451,0.746282044,0.722119391,0.729070961,0.7
452,0.745503956,0.720441878,0.728343248,0.7
453,0.745840178,0.718857646,0.727437794,0.7
454,0.745923378,0.717162192,0.727099657,0.7
455,0.744862133,0.715547979,0.726575494,0.7
456,0.744139156,0.713828623,0.726044834,0.7
457,0.741693467,0.712202013,0.725616097,0.7
458,0.741026533,0.710465729,0.725041687,0.7
459,0.739829644,0.708793223,0.724383533,0.7
460,0.7393268,0.707031786,0.72356528,0.7
461,0.738717911,0.705345809,0.723079503,0.7
462,0.737748489,0.703560233,0.72206676,0.7
463,0.737554356,0.701831579,0.721218467,0.7
464,0.737471822,0.700015366,0.720260859,0.7
465,0.735416533,0.698256493,0.719466686,0.7
466,0.734105911,0.696407914,0.718566477,0.7
467,0.730884844,0.694642067,0.718038201,0.7
468,0.729242444,0.692750514,0.717512846,0.7
469,0.727211956,0.690953672,0.716861486,0.7
470,0.723765956,0.689053476,0.715945482,0.7
471,0.720377778,0.687205017,0.715021074,0.7
472,0.716987289,0.685275078,0.714068651,0.7
473,0.716096533,0.6834113,0.713237643,0.7
474,0.714094178,0.681451678,0.712134421,0.7
475,0.712151733,0.679564118,0.710557044,0.7
476,0.711706933,0.677580476,0.709139824,0.7
477,0.710315289,0.675664842,0.707990587,0.7
478,0.708537867,0.673666894,0.706562161,0.7
479,0.707450889,0.671716332,0.70562464,0.7
480,0.706537244,0.669690013,0.704098523,0.7
481,0.704284178,0.667697728,0.702762723,0.7
482,0.702950489,0.665628076,0.701289177,0.7
483,0.701537911,0.66362685,0.700368285,0.7
484,0.699421378,0.661511302,0.699015737,0.7
485,0.696919511,0.659472764,0.697777689,0.7
486,0.694582711,0.65735054,0.69626677,0.7
487,0.693111022,0.655262411,0.694603443,0.7
488,0.683089911,0.653103828,0.692853093,0.7
489,0.695498,0.650994182,0.691486061,0.7
490,0.692277289,0.64879632,0.689848065,0.7
491,0.6896084,0.646661222,0.68660593,0.7
492,0.687555467,0.644436002,0.685794294,0.7
493,0.684192311,0.642264009,0.683764994,0.7
494,0.681994711,0.640019417,0.682703495,0.7
495,0.679682711,0.637822986,0.681219041,0.7
496,0.6774088,0.635540605,0.6792503,0.7
497,0.674787689,0.633315384,0.676752627,0.7
498,0.671508178,0.630994141,0.675009906,0.7
499,0.669652711,0.628735006,0.674552143,0.7
500,0.6672584,0.626391232,0.671702027,0.7
501,0.666202222,0.624088228,0.669228792,0.7
502,0.6628696,0.621720135,0.667204857,0.7
503,0.662118622,0.619383991,0.664292276,0.7
504,0.661032222,0.616982698,0.66322273,0.7
505,0.661013111,0.614617348,0.661068201,0.7
506,0.659430267,0.612182915,0.659093499,0.7
507,0.658596667,0.609785318,0.655574679,0.7
508,0.657346267,0.607314467,0.654558122,0.7
509,0.674808756,0.604876697,0.652128935,0.7
510,0.663085911,0.602379203,0.651167035,0.7
511,0.660004978,0.599921405,0.648482978,0.7
512,0.656672933,0.597379982,0.648906887,0.7
513,0.655167511,0.594884992,0.645591617,0.7
514,0.653277244,0.592321277,0.645296574,0.7
515,0.651727556,0.589789271,0.644112825,0.7
516,0.650029911,0.587206006,0.641599,0.7
517,0.647747556,0.584638774,0.638204932,0.7
518,0.645827067,0.582009256,0.637570202,0.7
519,0.644639778,0.579410791,0.635342717,0.7
520,0.642052578,0.576765299,0.632860482,0.7
521,0.639911644,0.574131012,0.630685687,0.7
522,0.637833422,0.571447134,0.629894674,0.7
523,0.636642578,0.568783402,0.626432836,0.7
524,0.634832089,0.566068172,0.626808167,0.7
525,0.632414222,0.563366413,0.623475909,0.7
526,0.630855156,0.560632765,0.622231126,0.7
527,0.630777289,0.557894111,0.619247437,0.7
528,0.629247644,0.555119216,0.619123042,0.7
529,0.629106267,0.552364051,0.616181374,0.7
530,0.6281104,0.549598932,0.615894914,0.7
531,0.625724667,0.54684943,0.614635229,0.7
532,0.625588889,0.544056654,0.612452865,0.7
533,0.6224728,0.541274428,0.609243035,0.7
534,0.620751867,0.538452089,0.609488547,0.7
535,0.619830978,0.535658062,0.60747093,0.7
536,0.616769378,0.532807589,0.605051756,0.7
537,0.614571333,0.529982567,0.602342606,0.7
538,0.613071511,0.527099788,0.6018399,0.7
539,0.610232711,0.52424252,0.599005461,0.7
540,0.607897156,0.521350086,0.598934472,0.7
541,0.606674933,0.518466711,0.596064329,0.7
542,0.603815956,0.515546381,0.594690681,0.7
543,0.6010364,0.512635946,0.591089904,0.7
544,0.599899733,0.509691238,0.590592384,0.7
545,0.5964784,0.506761134,0.588387787,0.7
546,0.594617289,0.503791511,0.587155759,0.7
547,0.592168,0.500831425,0.585196495,0.7
548,0.588304533,0.497814596,0.582874537,0.7
549,0.586303067,0.494818568,0.580553293,0.7
550,0.583635689,0.49178347,0.57992661,0.7
551,0.580579778,0.488764048,0.577577651,0.7
552,0.5779928,0.485695034,0.574388862,0.7
553,0.575739289,0.482641637,0.572384477,0.7
554,0.572658533,0.479557991,0.570320606,0.7
555,0.568568222,0.476482123,0.567923248,0.7
556,0.564732489,0.473376602,0.566617966,0.7
557,0.562646533,0.47028029,0.563486278,0.7
558,0.560595467,0.467131615,0.560804129,0.7
559,0.558366044,0.464019269,0.557475924,0.7
560,0.557116311,0.460862964,0.556033731,0.7
561,0.554674578,0.457725972,0.553359389,0.7
562,0.552367067,0.454561919,0.550956666,0.7
563,0.548842178,0.451398313,0.548317671,0.7
564,0.545445733,0.448211253,0.545945346,0.7
565,0.5436976,0.445048958,0.543990076,0.7
566,0.540193022,0.441851377,0.541504383,0.7
567,0.536826667,0.438659072,0.539308786,0.7
568,0.533720667,0.435442567,0.535523593,0.7
569,0.529360267,0.432236463,0.533444941,0.7
570,0.526744711,0.429017603,0.530465305,0.7
571,0.522656978,0.425807118,0.527412117,0.7
572,0.5192452,0.422561467,0.525319278,0.7
573,0.515049289,0.419337094,0.521924138,0.7
574,0.511989156,0.41608578,0.518479288,0.7
575,0.546334978,0.412849784,0.515880227,0.7
576,0.506550356,0.409595102,0.512824118,0.7
577,0.500435511,0.406342894,0.50861603,0.7
578,0.496435467,0.403078705,0.509840727,0.7
579,0.4920956,0.399828464,0.5052917,0.7
580,0.488959111,0.396560818,0.50316155,0.7
581,0.484761511,0.393315852,0.498097718,0.7
