x,test_data,pred1,pred2,threshold
158,0.995672352,1.038638926,1.013646489,0.77
159,1.00602408,1.038346112,1.010720712,0.77
160,1.012361673,1.03806746,1.009132528,0.77
161,1.00651015,1.037807035,1.009273624,0.77
162,0.995438157,1.037526351,1.007285756,0.77
163,0.995520005,1.03724488,1.006564802,0.77
164,0.995582697,1.036957115,1.005877942,0.77
165,0.995371913,1.036674201,1.004874665,0.77
166,0.997080621,1.036386043,1.002420759,0.77
167,1.005631756,1.03610785,0.998700464,0.77
168,1.0064532,1.035828805,0.997312123,0.77
169,1.010981891,1.035528123,0.99656986,0.77
170,1.011332495,1.035218918,0.996608281,0.77
171,1.01162069,1.034878308,0.997900504,0.77
172,1.012260352,1.034552252,0.999593854,0.77
173,1.012510097,1.034231311,1.000261569,0.77
174,1.012529182,1.033902895,0.998630375,0.77
175,1.012570717,1.033589101,1.000005996,0.77
176,1.012572018,1.033244556,1.001509535,0.77
177,1.012621355,1.032924795,0.999430531,0.77
178,1.012733027,1.032571268,1.003162825,0.77
179,1.013059806,1.032257473,1.002796972,0.77
180,1.01328784,1.031924599,1.002925086,0.77
181,1.014081156,1.031599855,1.003258419,0.77
182,1.014284909,1.031295764,1.004252452,0.77
183,0.997719364,1.030994231,1.007252711,0.77
184,0.996764107,1.030703187,1.008188522,0.77
185,0.99654009,1.030397785,1.008411312,0.77
186,0.996391623,1.03009907,1.007152134,0.77
187,0.994949105,1.029816353,1.005898792,0.77
188,1.005074394,1.02951895,1.005020416,0.77
189,1.006046549,1.029229873,1.004684919,0.77
190,0.996821163,1.028942305,1.004839325,0.77
191,0.98987721,1.028667259,1.005461997,0.77
192,0.997429757,1.028405327,1.005231404,0.77
193,1.011737234,1.028106481,1.004067361,0.77
194,1.012823514,1.027840614,1.002419186,0.77
195,1.004217379,1.027546686,1.002189839,0.77
196,0.996725859,1.027267838,1.003065985,0.77
197,0.997567015,1.02699489,1.003600013,0.77
198,0.998014685,1.026701748,1.003812575,0.77
199,0.996912732,1.026419753,1.002534056,0.77
200,1.004644141,1.026120514,1.001582313,0.77
201,1.007064563,1.025825733,1.000171548,0.77
202,1.012338012,1.025519019,1.000216067,0.77
203,0.99659619,1.025236696,1.000700265,0.77
204,0.996752697,1.024922377,1.001615357,0.77
205,0.996378209,1.024630022,1.001616734,0.77
206,0.99606968,1.024342716,1.000420696,0.77
207,1.006226036,1.024057049,0.998560089,0.77
208,1.012057823,1.023750925,0.997299272,0.77
209,1.00403905,1.02348001,0.997871393,0.77
210,0.996283569,1.02318359,0.998534977,0.77
211,0.998274602,1.02289871,0.998071432,0.77
212,1.006283651,1.0226156,0.997536093,0.77
213,1.012537542,1.022328883,0.996949941,0.77
214,1.012646674,1.022036529,0.996468627,0.77
215,1.01282708,1.021744633,0.99556973,0.77
216,1.013101195,1.021468014,0.99641493,0.77
217,1.013281931,1.021193427,0.997871917,0.77
218,1.013548065,1.020925069,0.998787993,0.77
219,1.014218664,1.020631403,0.999455643,0.77
220,1.014056947,1.020367241,1.000370866,0.77
221,1.014072521,1.020083016,1.00122636,0.77
222,1.014120933,1.019805086,1.001466918,0.77
223,1.014258593,1.019539678,1.002579558,0.77
224,1.014372158,1.019251454,1.004174888,0.77
225,1.014520637,1.018983555,1.004994321,0.77
226,1.014524745,1.018680185,1.005182755,0.77
227,1.014539601,1.01840691,1.005645186,0.77
228,1.014587883,1.018123209,1.006359452,0.77
229,1.014552789,1.017840099,1.007331586,0.77
230,0.998936255,1.017564267,1.007811064,0.77
231,1.004053185,1.017279059,1.008453602,0.77
232,0.998648868,1.01700598,1.008615941,0.77
233,0.996636758,1.016720051,1.008536279,0.77
234,0.995570317,1.016419041,1.007771856,0.77
235,1.005564147,1.016144717,1.006292248,0.77
236,1.006735745,1.015841937,1.0049519,0.77
237,0.998631761,1.015562826,1.004520351,0.77
238,0.995569787,1.015272242,1.004840833,0.77
239,0.997475594,1.015002835,1.004826736,0.77
240,0.997423437,1.014707792,1.004297888,0.77
241,0.989827654,1.014432812,1.003253764,0.77
242,1.004674991,1.014143211,1.001510388,0.77
243,1.005533688,1.013866132,1.000427186,0.77
244,0.99748173,1.013593578,1.000625652,0.77
245,0.989495028,1.013325089,1.001087427,0.77
246,0.995307809,1.013049257,1.000212067,0.77
247,0.988845575,1.012770933,0.999352837,0.77
248,0.989374186,1.01249733,0.998000687,0.77
249,0.995928025,1.012221235,0.996143556,0.77
250,0.99820881,1.011948025,0.994715679,0.77
251,1.003601302,1.011673635,0.994744593,0.77
252,0.988304805,1.011398196,0.995176601,0.77
253,0.988054666,1.01112715,0.995042455,0.77
254,0.989063446,1.010860431,0.994347858,0.77
255,0.987730285,1.010584992,0.992983645,0.77
256,0.987821832,1.010314471,0.991410869,0.77
257,0.997494264,1.010039294,0.990045673,0.77
258,1.003053357,1.009772903,0.990087897,0.77
259,0.988748233,1.009487695,0.989840454,0.77
260,0.987335308,1.009216976,0.989810163,0.77
261,0.987175515,1.008913475,0.98901853,0.77
262,0.987345208,1.008639151,0.988462472,0.77
263,0.99651521,1.008329487,0.987629139,0.77
264,0.98852188,1.008067423,0.98694582,0.77
265,0.998117298,1.00777933,0.987372649,0.77
266,0.998370148,1.007522446,0.98791061,0.77
267,0.987667155,1.007216978,0.988774168,0.77
268,0.987537929,1.006964552,0.98895539,0.77
269,0.986654277,1.006665838,0.988513547,0.77
270,0.98736392,1.006390202,0.98858698,0.77
271,0.986870839,1.006121123,0.988132286,0.77
272,0.986750123,1.005842733,0.988238764,0.77
273,0.995842935,1.005569851,0.988301182,0.77
274,0.997034259,1.005276644,0.98835842,0.77
275,0.989865784,1.005017203,0.988950014,0.77
276,0.980689392,1.004737371,0.988777184,0.77
277,0.986774442,1.004477471,0.989230633,0.77
278,0.980476948,1.004197049,0.989266825,0.77
279,0.980521551,1.003937477,0.989046067,0.77
280,0.98667753,1.003657252,0.988062131,0.77
281,0.988813764,1.003392434,0.987440836,0.77
282,0.989442981,1.00310539,0.98761465,0.77
283,0.979201069,1.002841163,0.986898023,0.77
284,0.978626054,1.002551955,0.986431396,0.77
285,0.97857178,1.00229035,0.986126715,0.77
286,0.978081487,1.002001274,0.985689723,0.77
287,0.971678763,1.001746488,0.984839016,0.77
288,0.986322944,1.001451117,0.983817774,0.77
289,0.986972375,1.001195347,0.983657926,0.77
290,0.987270752,1.000904435,0.982987916,0.77
291,0.987520495,1.000640601,0.982559973,0.77
292,0.987847232,1.000367194,0.981998146,0.77
293,0.988336619,1.000103819,0.982615638,0.77
294,0.988831193,0.999828577,0.982764471,0.77
295,0.988826798,0.999549598,0.982406157,0.77
296,0.989004579,0.999267077,0.982539123,0.77
297,0.988895405,0.998993474,0.982412189,0.77
298,0.98865815,0.998707217,0.982261521,0.77
299,0.989046413,0.998442531,0.981841248,0.77
300,0.9890655,0.998161519,0.982530797,0.77
301,0.989143416,0.997897226,0.982733852,0.77
302,0.994181752,0.997607231,0.983126718,0.77
303,0.994438531,0.997343725,0.983115047,0.77
304,0.994495213,0.997057271,0.98344543,0.77
305,0.979046954,0.99678039,0.983843607,0.77
306,0.977820801,0.996515441,0.984325576,0.77
307,0.978948474,0.99623338,0.983955133,0.77
308,0.985889165,0.995957023,0.983524173,0.77
309,0.986127899,0.995660341,0.982953691,0.77
310,0.969499134,0.995392114,0.982687235,0.77
311,0.969688319,0.9951033,0.982737851,0.77
312,0.969333185,0.994837105,0.981819612,0.77
313,0.969231501,0.994549209,0.981313646,0.77
314,0.962280869,0.994283277,0.980364656,0.77
315,0.977839673,0.99399184,0.979178649,0.77
316,0.979857652,0.993729448,0.978112888,0.77
317,0.978865605,0.993439519,0.977580893,0.77
318,0.986651909,0.993170375,0.978076893,0.77
319,0.987794503,0.992889625,0.977741659,0.77
320,0.988070594,0.992618185,0.978340334,0.77
321,0.971729865,0.992333436,0.978413701,0.77
322,0.971690374,0.992064029,0.978028637,0.77
323,0.971509706,0.991781509,0.977890426,0.77
324,0.970930512,0.99151774,0.97725969,0.77
325,0.969542287,0.991236269,0.977043653,0.77
326,0.978968682,0.990971518,0.975214386,0.77
327,0.979441665,0.990697062,0.974800146,0.77
328,0.979680409,0.990422606,0.974816865,0.77
329,0.979767467,0.990137005,0.974521232,0.77
330,0.980249803,0.989862156,0.974486679,0.77
331,0.985830055,0.989573669,0.974663901,0.77
332,0.98600137,0.989304525,0.974550408,0.77
333,0.980430082,0.989020038,0.974349058,0.77
334,0.980312657,0.988754827,0.974793065,0.77
335,0.980152737,0.988458472,0.974818176,0.77
336,0.979948613,0.988195556,0.974135184,0.77
337,0.979863291,0.987906218,0.973258054,0.77
338,0.979829531,0.987625206,0.972780806,0.77
339,0.979922434,0.987356061,0.973066014,0.77
340,0.979902294,0.987072623,0.973344469,0.77
341,0.97985794,0.986802888,0.973559654,0.77
342,0.979706327,0.986508894,0.973913968,0.77
343,0.969542944,0.986237586,0.974162984,0.77
344,0.961766752,0.985947722,0.974794507,0.77
345,0.961716625,0.985675955,0.974749726,0.77
346,0.960810317,0.9853836,0.974357975,0.77
347,0.959938628,0.985114455,0.973690456,0.77
348,0.968904699,0.98482551,0.973222059,0.77
349,0.970313322,0.984561086,0.971853191,0.77
350,0.970896555,0.984265387,0.971188623,0.77
351,0.95997107,0.98400116,0.971285921,0.77
352,0.953344066,0.983707559,0.971179968,0.77
353,0.95333567,0.983423662,0.970663512,0.77
354,0.95335329,0.983127832,0.969639581,0.77
355,0.953030967,0.982847542,0.968263239,0.77
356,0.968023829,0.982545877,0.966518945,0.77
357,0.968560384,0.982266635,0.965391815,0.77
358,0.959730973,0.981974739,0.965221345,0.77
359,0.952070182,0.981703889,0.965179646,0.77
360,0.952738289,0.981407142,0.964555269,0.77
361,0.951102519,0.98114239,0.963410962,0.77
362,0.951500078,0.980848855,0.962015605,0.77
363,0.959354927,0.980569613,0.960016328,0.77
364,0.960974965,0.980295879,0.958325928,0.77
365,0.961717835,0.980012047,0.957675785,0.77
366,0.959894347,0.979735756,0.957630348,0.77
367,0.953401373,0.979444778,0.957045442,0.77
368,0.961320289,0.979175895,0.957029313,0.77
369,0.968034999,0.978892523,0.956474042,0.77
370,0.96072446,0.978626001,0.955420411,0.77
371,0.951191431,0.978338367,0.955267513,0.77
372,0.951390677,0.978059322,0.955623728,0.77
373,0.951131109,0.977763164,0.955126745,0.77
374,0.950727129,0.977488512,0.953532398,0.77
375,0.951139325,0.977186388,0.952554429,0.77
376,0.959649449,0.976909375,0.951604325,0.77
377,0.959867354,0.976606596,0.951524073,0.77
378,0.96012021,0.976331156,0.95209344,0.77
379,0.960304507,0.976012641,0.952599537,0.77
380,0.961214501,0.975750971,0.953564984,0.77
381,0.961609138,0.975437373,0.954116845,0.77
382,0.96174315,0.975160033,0.954264498,0.77
383,0.961900199,0.974862891,0.95411914,0.77
384,0.961996533,0.97458142,0.954626155,0.77
385,0.962079937,0.974281526,0.95532698,0.77
386,0.962170384,0.973974222,0.955508268,0.77
387,0.962269488,0.973691374,0.955733287,0.77
388,0.95965656,0.973389578,0.956507874,0.77
389,0.950426422,0.973110467,0.957135135,0.77
390,0.943776238,0.972808081,0.957320356,0.77
391,0.943412127,0.972532117,0.957170212,0.77
392,0.943152771,0.972228944,0.95685668,0.77
393,0.94397979,0.971961308,0.956236237,0.77
394,0.952377897,0.971658003,0.955251318,0.77
395,0.958805906,0.971378434,0.954516596,0.77
396,0.943543104,0.971091127,0.95415343,0.77
397,0.942254956,0.970807952,0.953799117,0.77
398,0.943269937,0.970506287,0.952892154,0.77
399,0.942662515,0.970209408,0.952061313,0.77
400,0.941927053,0.969912463,0.95131669,0.77
401,0.950378781,0.96961152,0.950129765,0.77
402,0.951650889,0.969316083,0.948871636,0.77
403,0.952346656,0.969019139,0.947940743,0.77
404,0.94236496,0.968730783,0.947415829,0.77
405,0.942365144,0.968428594,0.946985197,0.77
406,0.942227855,0.968150204,0.946492213,0.77
407,0.942093849,0.9678509,0.946192515,0.77
408,0.941688486,0.967552447,0.945485002,0.77
409,0.950840587,0.967259634,0.944726676,0.77
410,0.944116281,0.966948724,0.944301552,0.77
411,0.950496132,0.966646928,0.943928683,0.77
412,0.944099419,0.966340542,0.943074501,0.77
413,0.942618776,0.966048515,0.943108726,0.77
414,0.942049357,0.965756357,0.943098694,0.77
415,0.942031705,0.965459609,0.942449009,0.77
416,0.941999903,0.965157551,0.941663998,0.77
417,0.941688039,0.964879817,0.940873283,0.77
418,0.934965128,0.964574742,0.940423441,0.77
419,0.943930256,0.96427334,0.940080863,0.77
420,0.950407966,0.963976592,0.939500612,0.77
421,0.950831452,0.963663977,0.93938784,0.77
422,0.95116055,0.96337018,0.939037788,0.77
423,0.95131564,0.963050747,0.939324045,0.77
424,0.951494699,0.962770259,0.939383316,0.77
425,0.951645154,0.96245653,0.940097386,0.77
426,0.94358255,0.962177551,0.940819454,0.77
427,0.950466068,0.961851233,0.941363317,0.77
428,0.951277669,0.961543536,0.941517854,0.77
429,0.951684071,0.961241347,0.941679144,0.77
430,0.943871889,0.960932535,0.942131019,0.77
431,0.949921355,0.960647327,0.942755198,0.77
432,0.949960106,0.960331237,0.94328503,0.77
433,0.950705253,0.960043472,0.943818533,0.77
434,0.950335018,0.959703189,0.944208711,0.77
435,0.95268214,0.959408343,0.944166553,0.77
436,0.958584398,0.959081173,0.944813812,0.77
437,0.951313552,0.958773082,0.94543314,0.77
438,0.944126778,0.958475482,0.946223134,0.77
439,0.949936987,0.958173555,0.946722806,0.77
440,0.950056349,0.957871366,0.946848691,0.77
441,0.944116575,0.957539999,0.946704251,0.77
442,0.951696216,0.95724358,0.945855838,0.77
443,0.952251058,0.956918114,0.945367181,0.77
444,0.944119206,0.956613368,0.945567942,0.77
445,0.942663156,0.95631662,0.946047944,0.77
446,0.943096477,0.95598768,0.94589839,0.77
447,0.942848331,0.955669361,0.945543814,0.77
448,0.941820976,0.955328882,0.945515293,0.77
449,0.950362855,0.955023545,0.944382066,0.77
450,0.95064381,0.954712635,0.943272376,0.77
451,0.942347718,0.954403234,0.94377231,0.77
452,0.941596072,0.954110616,0.944671535,0.77
453,0.942118178,0.953765875,0.943953073,0.77
454,0.941976258,0.953473192,0.94336856,0.77
455,0.942534243,0.953129041,0.942951238,0.77
456,0.949635837,0.952812886,0.941815716,0.77
457,0.950210613,0.952510369,0.94084627,0.77
458,0.950484292,0.952175397,0.9411143,0.77
459,0.950636697,0.951864421,0.941660064,0.77
460,0.95073701,0.951503879,0.941657442,0.77
461,0.950928381,0.951213229,0.941929144,0.77
462,0.951432608,0.950885665,0.942035359,0.77
463,0.951683726,0.950571281,0.941824961,0.77
464,0.951749369,0.950250208,0.941908622,0.77
465,0.951822152,0.949914646,0.942258739,0.77
466,0.951825028,0.94959895,0.942609906,0.77
467,0.951801973,0.949255913,0.942477202,0.77
468,0.951672713,0.948939168,0.942504412,0.77
469,0.951670076,0.948616719,0.942444158,0.77
470,0.951686846,0.948278338,0.942287982,0.77
471,0.951696254,0.947952414,0.942798734,0.77
472,0.951216455,0.947616065,0.94327113,0.77
473,0.95056261,0.94729768,0.943777621,0.77
474,0.952098571,0.946986705,0.944228774,0.77
475,0.952927487,0.946639407,0.94437741,0.77
476,0.953065246,0.946306336,0.944458055,0.77
477,0.943729665,0.945953465,0.944456941,0.77
478,0.943862082,0.945623475,0.944730937,0.77
479,0.944067676,0.945306796,0.944987035,0.77
480,0.943748369,0.944972283,0.944713497,0.77
481,0.942438704,0.944653112,0.944552732,0.77
482,0.950425217,0.944291192,0.944333941,0.77
483,0.950738786,0.943950319,0.94380542,0.77
484,0.949884223,0.943609315,0.944049519,0.77
485,0.941632268,0.943269229,0.944822401,0.77
486,0.94216466,0.942932355,0.945096594,0.77
487,0.942038595,0.94259876,0.945164257,0.77
488,0.942191966,0.942263329,0.944832498,0.77
489,0.941489375,0.941915178,0.944167864,0.77
490,0.944064492,0.941572732,0.943179733,0.77
491,0.949898025,0.94121573,0.942854464,0.77
492,0.941800557,0.940885019,0.942714745,0.77
493,0.935050116,0.940538508,0.942663342,0.77
494,0.940997887,0.940185308,0.942406523,0.77
495,0.934963101,0.93984319,0.941614693,0.77
496,0.934923127,0.939466584,0.941105449,0.77
497,0.941281587,0.939148855,0.939651215,0.77
498,0.942708424,0.938779658,0.938602436,0.77
499,0.943082438,0.938439047,0.938538378,0.77
500,0.934172328,0.938122302,0.938579291,0.77
501,0.933409629,0.937753367,0.938001794,0.77
502,0.933588518,0.937401938,0.937304312,0.77
503,0.933769999,0.937039167,0.936705899,0.77
504,0.933021643,0.936685902,0.935268056,0.77
505,0.940908538,0.936352634,0.933867192,0.77
506,0.941384455,0.935983503,0.93367089,0.77
507,0.941625009,0.935630041,0.9337933,0.77
508,0.941782209,0.93528294,0.933631879,0.77
509,0.941876789,0.934914857,0.933599293,0.77
510,0.941998834,0.934557724,0.933876044,0.77
511,0.942284669,0.934214294,0.933885944,0.77
512,0.942284114,0.933853292,0.933734357,0.77
513,0.942203705,0.933477604,0.934201115,0.77
514,0.942155053,0.93313247,0.934683019,0.77
515,0.942072402,0.932758486,0.935041463,0.77
516,0.941927282,0.932391649,0.93477599,0.77
517,0.941853955,0.932048678,0.934895647,0.77
518,0.941821117,0.931669188,0.93523311,0.77
519,0.941808575,0.931300581,0.935578245,0.77
520,0.941733702,0.930944562,0.935808969,0.77
521,0.941795421,0.930567694,0.936347586,0.77
522,0.941719168,0.93020643,0.936592865,0.77
523,0.941087898,0.929847395,0.936780053,0.77
524,0.942164752,0.929474002,0.936795461,0.77
525,0.942761559,0.929086316,0.93681854,0.77
526,0.942809491,0.928732526,0.937093586,0.77
527,0.93368966,0.928371656,0.937385809,0.77
528,0.932931678,0.927978134,0.937366468,0.77
529,0.932282252,0.927614051,0.937112468,0.77
530,0.932213549,0.927230299,0.93659398,0.77
531,0.934382177,0.926828843,0.935900038,0.77
532,0.940748399,0.926470202,0.935146827,0.77
533,0.934071006,0.926093006,0.935066378,0.77
534,0.924752543,0.925695944,0.935497469,0.77
535,0.923870307,0.925315011,0.935521597,0.77
536,0.932812255,0.9249327,0.935041463,0.77
537,0.933293319,0.924543309,0.933923054,0.77
538,0.925265667,0.92413438,0.933160138,0.77
539,0.916618984,0.923778754,0.932305366,0.77
540,0.92346391,0.923388314,0.931690627,0.77
541,0.923255993,0.922984695,0.930989015,0.77
542,0.907441796,0.922595173,0.930120015,0.77
543,0.914141146,0.922195619,0.928618115,0.77
544,0.923611928,0.921799803,0.926961744,0.77
545,0.924319314,0.921400577,0.925169915,0.77
546,0.90746596,0.921013415,0.92414428,0.77
547,0.905517287,0.920614123,0.923536754,0.77
548,0.905822725,0.920216537,0.922811341,0.77
549,0.898284381,0.919812852,0.921100289,0.77
550,0.89771828,0.919422805,0.918963325,0.77
551,0.906182366,0.919034988,0.916460836,0.77
552,0.914847665,0.918614846,0.914615244,0.77
553,0.915882142,0.918224013,0.913203692,0.77
554,0.916532372,0.917821968,0.911767423,0.77
555,0.922694992,0.917406678,0.910991395,0.77
556,0.923230865,0.916997945,0.911222708,0.77
557,0.923331354,0.916604292,0.911462545,0.77
558,0.923445342,0.916192347,0.910466743,0.77
559,0.923130979,0.915782171,0.910482413,0.77
560,0.922990801,0.915373242,0.91090439,0.77
561,0.922918256,0.914962804,0.911266375,0.77
562,0.92285781,0.914547777,0.91132217,0.77
563,0.922745522,0.914115703,0.911619705,0.77
564,0.922830688,0.913705593,0.912136227,0.77
565,0.922857786,0.9132945,0.912350363,0.77
566,0.906916817,0.912863278,0.912266308,0.77
567,0.905549466,0.912437433,0.913074136,0.77
568,0.914477382,0.912042141,0.913363343,0.77
569,0.915735618,0.911609805,0.912963003,0.77
570,0.916456568,0.911185402,0.912471002,0.77
571,0.898160862,0.910744017,0.912456709,0.77
572,0.896669207,0.910311812,0.912819219,0.77
573,0.889137944,0.909905964,0.912344527,0.77
574,0.888912229,0.909481496,0.911170256,0.77
575,0.897893676,0.90903821,0.909537947,0.77
576,0.905836665,0.908586138,0.908006215,0.77
577,0.906475187,0.90817498,0.907143903,0.77
578,0.88905502,0.907734185,0.905998677,0.77
579,0.887554075,0.907286835,0.905957043,0.77
580,0.887292366,0.906861842,0.905722845,0.77
