x,test_data,pred1,pred2,threshold
64,1.044471626,1.044471626,1.044471626,0.77
65,1.042316699,1.061077797,1.062956828,0.77
66,1.043772562,1.061877429,1.061077797,0.77
67,1.043447195,1.062305832,1.060441685,0.77
68,1.040532122,1.062029082,1.05964061,0.77
69,1.03489248,1.062798488,1.058765709,0.77
70,1.034716846,1.060641265,1.057868713,0.77
71,1.034135736,1.060326946,1.054443461,0.77
72,1.032167952,1.058179951,1.052758503,0.77
73,1.034764262,1.058749843,1.049482936,0.77
74,1.034597355,1.058394086,1.048714447,0.77
75,1.034089715,1.059374481,1.047206515,0.77
76,1.033459645,1.059556752,1.047121674,0.77
77,1.0329447,1.060172081,1.046191567,0.77
78,0.920662963,1.060253578,1.045558274,0.77
79,1.032634948,1.061254102,1.044360858,0.77
80,1.031854127,1.06226964,1.035326511,0.77
81,1.031367301,1.063577533,1.036190856,0.77
82,1.030823847,1.064068353,1.040352273,0.77
83,1.03012829,1.064225644,1.034958166,0.77
84,1.02544909,1.061624742,1.038997239,0.77
85,1.025014889,1.060049999,1.033778846,0.77
86,1.024947075,1.057726699,1.031559992,0.77
87,0.91224465,1.056498402,1.02903626,0.77
88,1.023864783,1.053433758,1.025024199,0.77
89,1.023542449,1.052459526,1.014909208,0.77
90,0.904143012,1.049607182,1.014517325,0.77
91,1.00824418,1.049274635,1.014872885,0.77
92,1.007446919,1.048102462,1.000820643,0.77
93,1.006737359,1.048255032,1.00471167,0.77
94,1.024203493,1.048906225,1.005741894,0.77
95,1.023685907,1.049648356,1.000330412,0.77
96,1.023035722,1.048862821,1.008349419,0.77
97,1.030308319,1.048592693,1.002651745,0.77
98,1.031131439,1.04739908,1.00897491,0.77
99,1.024230329,1.046659899,1.006623942,0.77
100,1.016614076,1.046625215,1.008126235,0.77
101,1.016602644,1.047542012,1.007421148,0.77
102,1.016308599,1.045489234,1.011761755,0.77
103,1.015045634,1.045910227,1.007102895,0.77
104,1.022116977,1.042326897,1.008751595,0.77
105,1.023577823,1.042066866,1.009752709,0.77
106,1.023832636,1.040675312,1.008519691,0.77
107,1.013188748,1.04096747,1.012914258,0.77
108,0.894892659,1.04128074,1.011500871,0.77
109,1.012015257,1.041838765,1.015646619,0.77
110,1.006922596,1.041666132,1.007328832,0.77
111,1.005141119,1.041701931,1.008116859,0.77
112,1.015586781,1.04126966,1.018816757,0.77
113,1.02012908,1.041808605,1.007658494,0.77
114,1.007339027,1.041823685,1.019621831,0.77
115,1.004941754,1.042581028,1.012385476,0.77
116,1.004688263,1.041156167,1.015622294,0.77
117,1.004999,1.040425181,1.011574173,0.77
118,0.997164094,1.038321853,1.009015888,0.77
119,1.011884419,1.037293005,1.007088733,0.77
120,1.013241073,1.035532057,1.005374992,0.77
121,1.013600101,1.035173547,1.010981792,0.77
122,1.015077653,1.034432465,1.008716387,0.77
123,1.015726339,1.034496456,1.010067028,0.77
124,1.019705666,1.034201479,1.015252507,0.77
125,1.020107298,1.034405649,1.015652913,0.77
126,1.020744933,1.034219903,1.016257685,0.77
127,1.020663922,1.034589165,1.015884686,0.77
128,1.02095738,1.034349787,1.020297676,0.77
129,1.021144178,1.03465119,1.011577582,0.77
130,1.021401817,1.034283435,1.024204963,0.77
131,1.02159837,1.034039795,1.01051746,0.77
132,1.021684769,1.033575922,1.01950919,0.77
133,1.021690303,1.033217347,1.012132329,0.77
134,1.021775968,1.032548583,1.012324631,0.77
135,1.01391666,1.032319695,1.011628854,0.77
136,1.003551708,1.031833988,1.0098544,0.77
137,1.00395811,1.032041371,1.010241956,0.77
138,0.998490493,1.031904799,1.006858927,0.77
139,0.997959485,1.032298452,1.010011494,0.77
140,1.005537519,1.032177484,1.003486389,0.77
141,1.013241125,1.032479936,1.005503762,0.77
142,1.013854308,1.032232034,1.01209299,0.77
143,1.013286606,1.032368934,1.006707013,0.77
144,1.014152584,1.032040256,1.016011423,0.77
145,1.022069829,1.03179701,1.009683537,0.77
146,1.022435045,1.031221414,1.01508112,0.77
147,1.006471949,1.030625492,1.007002908,0.77
148,1.00571085,1.02979629,1.009562898,0.77
149,1.007617404,1.029252756,1.00642187,0.77
150,1.006389608,1.02858209,1.003237242,0.77
151,1.004936897,1.028292227,1.005994123,0.77
152,1.014776644,1.027770591,1.00263896,0.77
153,1.015963616,1.02767303,1.004206294,0.77
154,1.006781125,1.027218533,1.006887251,0.77
155,1.004615062,1.027293211,1.006175804,0.77
156,1.004989973,1.026976204,1.010285687,0.77
157,1.005008301,1.027136314,1.008583879,0.77
158,0.998573525,1.026840484,1.007886136,0.77
159,1.006806787,1.026772034,1.00528084,0.77
160,1.013258997,1.026321995,1.008806211,0.77
161,1.014008746,1.025968993,1.003397483,0.77
162,0.997658884,1.025474501,1.010908949,0.77
163,0.997982211,1.025108975,1.004608142,0.77
164,0.998234382,1.024660575,1.004328048,0.77
165,0.998078916,1.024381071,0.998612148,0.77
166,0.99734837,1.023826325,0.997400439,0.77
167,1.011000703,1.02356413,0.99701649,0.77
168,1.012255991,1.02307331,0.994951516,0.77
169,1.013107104,1.022914183,0.996828908,0.77
170,1.013233945,1.02258262,0.998419124,0.77
171,1.013388081,1.022526628,0.997042125,0.77
172,1.01405922,1.022235322,0.99907012,0.77
173,1.014432552,1.022049642,0.99822551,0.77
174,1.014603102,1.02162478,1.003251797,0.77
175,1.014781068,1.021318722,1.003357226,0.77
176,1.015003656,1.020785809,1.004081523,0.77
177,1.015078386,1.020402843,1.004847389,0.77
178,1.015252574,1.019823378,1.005143875,0.77
179,1.015535156,1.019379044,1.004149449,0.77
180,1.015856084,1.018787646,1.004021335,0.77
181,1.015950857,1.018354654,1.004578769,0.77
182,1.020746527,1.017846328,1.006219012,0.77
183,1.020926221,1.017507881,1.00670898,0.77
184,1.004661182,1.017129636,1.008833158,0.77
185,1.004429701,1.016894126,1.010177374,0.77
186,1.004182681,1.016578102,1.009361875,0.77
187,0.998096687,1.016399372,1.008322996,0.77
188,1.007209701,1.016072071,1.008182031,0.77
189,1.012934435,1.015858853,1.006922328,0.77
190,1.007277272,1.015466905,1.007947832,0.77
191,0.997537305,1.015182483,1.008427048,0.77
192,1.006055979,1.014738607,1.008583289,0.77
193,1.014274586,1.014401734,1.007442784,0.77
194,1.015337062,1.013976675,1.006495959,0.77
195,1.007846547,1.013660389,1.0061225,0.77
196,1.004823108,1.013259,1.006476486,0.77
197,1.005562371,1.012972873,1.005832309,0.77
198,1.005730915,1.012632,1.005489796,0.77
199,1.00540607,1.01238777,1.005185443,0.77
200,1.012871867,1.012115872,1.004718161,0.77
201,1.013633461,1.011919177,1.004210752,0.77
202,1.004671553,1.011647868,1.00510565,0.77
203,1.004215038,1.011445665,1.005697441,0.77
204,1.0044087,1.011109841,1.005249959,0.77
205,1.003967283,1.010854661,1.004870862,0.77
206,1.003586287,1.010469794,1.004872239,0.77
207,1.011972805,1.010158098,1.003639549,0.77
208,1.013372989,1.009750152,1.003356111,0.77
209,1.006432217,1.009416687,1.003445411,0.77
210,0.998694882,1.008993793,1.003911906,0.77
211,1.004640377,1.008683014,1.003137255,0.77
212,1.011456008,1.008318931,1.001407385,0.77
213,1.013423167,1.008042049,1.000375587,0.77
214,1.013666696,1.007753825,1.000591099,0.77
215,1.013719361,1.007515562,0.999956626,0.77
216,1.013942345,1.00725776,1.000392044,0.77
217,1.014104427,1.007035494,1.000924957,0.77
218,1.01416307,1.006751269,1.002381027,0.77
219,1.014409503,1.006530315,1.002221179,0.77
220,1.014999465,1.006234682,1.002596343,0.77
221,1.014838213,1.005970848,1.002917546,0.77
222,1.014798988,1.005656725,1.003914726,0.77
223,1.014869928,1.005362076,1.004035234,0.77
224,1.014900174,1.005023432,1.005474061,0.77
225,1.01500024,1.004740977,1.006514645,0.77
226,1.015097391,1.004406071,1.00665161,0.77
227,1.015387233,1.004141253,1.006369877,0.77
228,1.015113461,1.00384798,1.006471962,0.77
229,1.015071402,1.00358277,1.007324111,0.77
230,1.015069753,1.003288776,1.008453733,0.77
231,1.015092671,1.003051889,1.00899635,0.77
232,1.004607542,1.002766615,1.009787196,0.77
233,1.00544262,1.002520418,1.010298932,0.77
234,1.004780584,1.002233702,1.009118366,0.77
235,0.99861001,1.001954395,1.007838011,0.77
236,0.997780357,1.001627225,1.007763922,0.77
237,1.007113525,1.001325297,1.006578243,0.77
238,1.012144554,1.000966525,1.006673706,0.77
239,1.00362111,1.000661385,1.007248056,0.77
240,0.997341531,1.000310218,1.007572865,0.77
241,0.998740278,0.999980623,1.006563556,0.77
242,0.998220069,0.999662369,1.004903841,0.77
243,0.995751679,0.999357951,1.004506779,0.77
244,1.004655098,0.999031371,1.003788513,0.77
245,1.005596348,0.9987638,1.002914071,0.77
246,0.997910586,0.998469871,1.002353293,0.77
247,0.995307622,0.998195416,1.001666498,0.77
248,0.995855028,0.99789775,0.999893093,0.77
249,0.989861389,0.99761005,0.998410273,0.77
250,0.9951135,0.997295666,0.997810876,0.77
251,0.996201039,0.997014785,0.996679747,0.77
252,0.998378335,0.99668709,0.996179485,0.77
253,1.003575907,0.996396834,0.995793045,0.77
254,0.989028584,0.99606632,0.995319664,0.77
255,0.98882693,0.995733118,0.995262557,0.77
256,0.989909971,0.995414996,0.994230103,0.77
257,0.988775219,0.995107627,0.993337107,0.77
258,0.988534948,0.994782752,0.993214762,0.77
259,0.997649963,0.994503903,0.991272461,0.77
260,1.00256011,0.994196337,0.990202308,0.77
261,0.989107752,0.993900114,0.989897627,0.77
262,0.987543292,0.993599367,0.99040392,0.77
263,0.987167541,0.993310553,0.989780396,0.77
264,0.987768455,0.992989284,0.988774693,0.77
265,0.996662816,0.99270401,0.98806259,0.77
266,0.988357253,0.992376709,0.987173659,0.77
267,0.997348801,0.992068225,0.987400579,0.77
268,1.002755822,0.99174735,0.987111962,0.77
269,0.996948775,0.991409886,0.988287348,0.77
270,0.987464321,0.991090715,0.990411592,0.77
271,0.987326385,0.990771675,0.989665526,0.77
272,0.986620745,0.990451258,0.989101076,0.77
273,0.98880623,0.990151888,0.988669461,0.77
274,0.988225358,0.989831209,0.988639563,0.77
275,0.996421256,0.989543772,0.988650644,0.77
276,0.997741119,0.989236796,0.989495909,0.77
277,0.996989822,0.988950408,0.990354943,0.77
278,0.986930505,0.988640809,0.991288197,0.77
279,0.986902361,0.988362813,0.99072873,0.77
280,0.981017257,0.98806541,0.989980567,0.77
281,0.980555688,0.987777579,0.989918345,0.77
282,0.980708987,0.987472439,0.989255744,0.77
283,0.988774104,0.987161922,0.988728338,0.77
284,0.989344496,0.986853766,0.988616747,0.77
285,0.977853957,0.986550659,0.988397497,0.77
286,0.977986908,0.986237389,0.988922018,0.77
287,0.978157421,0.985945624,0.986793512,0.77
288,0.977540658,0.985648549,0.986797905,0.77
289,0.980107768,0.985349834,0.986162055,0.77
290,0.986305738,0.985061872,0.98531574,0.77
291,0.986680397,0.984773713,0.984651828,0.77
292,0.986830818,0.984461164,0.984943658,0.77
293,0.987023173,0.984178317,0.984431726,0.77
294,0.987380294,0.983881044,0.984401369,0.77
295,0.987481691,0.983593476,0.983950806,0.77
296,0.9877418,0.983283877,0.983446217,0.77
297,0.987819729,0.982995784,0.983065021,0.77
298,0.987892947,0.982676482,0.982944775,0.77
299,0.987663973,0.982383668,0.982456183,0.77
300,0.987560461,0.98207643,0.983314234,0.77
301,0.988160408,0.981766045,0.983702773,0.77
302,0.98778175,0.981470215,0.983660287,0.77
303,0.988024364,0.981161141,0.983089018,0.77
304,0.988164597,0.980860853,0.983123308,0.77
305,0.988373071,0.980563647,0.982644027,0.77
306,0.977325235,0.980279291,0.983223164,0.77
307,0.97082796,0.97997933,0.983160746,0.77
308,0.977097082,0.97969563,0.983182514,0.77
309,0.970209265,0.979408783,0.982104033,0.77
310,0.969203378,0.979087186,0.981455004,0.77
311,0.978541859,0.978802764,0.979033619,0.77
312,0.979749537,0.978489953,0.977518672,0.77
313,0.97728826,0.978189468,0.977640951,0.77
314,0.968606363,0.977886295,0.977096695,0.77
315,0.968740741,0.977598989,0.977336073,0.77
316,0.968951126,0.97728585,0.977072501,0.77
317,0.968455635,0.976990217,0.975604236,0.77
318,0.969175207,0.976689732,0.97560122,0.77
319,0.976862767,0.976372135,0.973539263,0.77
320,0.979306032,0.976079321,0.973661542,0.77
321,0.978446643,0.975776541,0.973551786,0.77
322,0.980349051,0.975464648,0.974149084,0.77
323,0.986755084,0.975171047,0.974171114,0.77
324,0.987044514,0.974876004,0.974557817,0.77
325,0.971939824,0.974563587,0.97541436,0.77
326,0.971538116,0.974251169,0.975895149,0.77
327,0.971117844,0.973959535,0.974688619,0.77
328,0.970586493,0.973636103,0.974475795,0.77
329,0.969360489,0.973335028,0.973886168,0.77
330,0.977940878,0.973022544,0.973133546,0.77
331,0.978753155,0.972710454,0.972038084,0.77
332,0.978914103,0.972401381,0.97264148,0.77
333,0.9790748,0.972089487,0.972754776,0.77
334,0.979330119,0.971776807,0.973099911,0.77
335,0.979368234,0.971466094,0.972226453,0.77
336,0.979376896,0.971169871,0.972401774,0.77
337,0.979383483,0.97085765,0.972220027,0.77
338,0.979277319,0.970562148,0.971763825,0.77
339,0.979143252,0.970254976,0.971650201,0.77
340,0.9790367,0.969924855,0.972280675,0.77
341,0.978943562,0.969625419,0.972769135,0.77
342,0.978930115,0.969311363,0.972314245,0.77
343,0.978937255,0.969004583,0.972255564,0.77
344,0.97899619,0.968693542,0.972601879,0.77
345,0.978817554,0.968394697,0.973021102,0.77
346,0.977291419,0.96807605,0.973156297,0.77
347,0.961762213,0.967760026,0.97425012,0.77
348,0.96142692,0.967450559,0.974738711,0.77
349,0.961005702,0.967125225,0.974220222,0.77
350,0.960264238,0.966822904,0.972983664,0.77
351,0.960710387,0.966516191,0.972573948,0.77
352,0.96962631,0.966190791,0.971981895,0.77
353,0.961611364,0.965889913,0.971536052,0.77
354,0.953606748,0.965570873,0.971402299,0.77
355,0.959384479,0.965255177,0.970455277,0.77
356,0.953026867,0.964945447,0.96838578,0.77
357,0.953426698,0.964640242,0.966607457,0.77
358,0.960378566,0.964321136,0.964562154,0.77
359,0.961830571,0.9640019,0.963173091,0.77
360,0.967912621,0.963691056,0.963078415,0.77
361,0.952611013,0.963364476,0.963128114,0.77
362,0.951880437,0.963054156,0.96332671,0.77
363,0.951410657,0.962740624,0.962510818,0.77
364,0.951059894,0.962411684,0.960138607,0.77
365,0.950937073,0.962117034,0.959366381,0.77
366,0.959742465,0.961792028,0.957226598,0.77
367,0.960482103,0.96147325,0.956269282,0.77
368,0.960018033,0.961158866,0.956459159,0.77
369,0.959607302,0.960858119,0.95656203,0.77
370,0.952568816,0.960537243,0.955656642,0.77
371,0.961448515,0.96021086,0.955068129,0.77
372,0.962310689,0.95990749,0.953372484,0.77
373,0.959511527,0.959581304,0.953321475,0.77
374,0.951363409,0.959265214,0.953379959,0.77
375,0.951618452,0.958950567,0.952531743,0.77
376,0.951224782,0.958620512,0.952147466,0.77
377,0.95068317,0.958309537,0.951233357,0.77
378,0.952215207,0.957983154,0.949911761,0.77
379,0.95931592,0.957669294,0.949236834,0.77
380,0.959516552,0.957347172,0.948813152,0.77
381,0.959697456,0.957021773,0.951167923,0.77
382,0.959789307,0.956706667,0.951342785,0.77
383,0.960019062,0.956376481,0.952989519,0.77
384,0.960456268,0.956063867,0.953401333,0.77
385,0.960853368,0.955740172,0.954453391,0.77
386,0.961047228,0.95541051,0.953846651,0.77
387,0.961104367,0.955099076,0.954378319,0.77
388,0.961220993,0.95476653,0.954897791,0.77
389,0.961359543,0.954441851,0.955063868,0.77
390,0.961331998,0.954111993,0.955628055,0.77
391,0.961424893,0.953783315,0.956069636,0.77
392,0.961548138,0.953462374,0.956765348,0.77
393,0.96175209,0.953143859,0.956898248,0.77
394,0.96156709,0.95281859,0.957608449,0.77
395,0.961566929,0.952479029,0.958341599,0.77
396,0.950735663,0.952154219,0.959196568,0.77
397,0.944043769,0.951830393,0.959976137,0.77
398,0.943427581,0.9515046,0.958777934,0.77
399,0.943010942,0.951183987,0.958406442,0.77
400,0.942153668,0.950843441,0.956817406,0.77
401,0.95100941,0.950510371,0.956413198,0.77
402,0.95231964,0.950183201,0.955222666,0.77
403,0.952035449,0.949857342,0.954970437,0.77
404,0.941989486,0.949507421,0.954332817,0.77
405,0.942418862,0.949185759,0.953218997,0.77
406,0.942176394,0.948849082,0.951114881,0.77
407,0.941753879,0.94850893,0.949301547,0.77
408,0.935237477,0.948193431,0.949283057,0.77
409,0.950263813,0.947837806,0.947716051,0.77
410,0.95113551,0.947508079,0.946716577,0.77
411,0.942659943,0.947175664,0.946344364,0.77
412,0.935239135,0.946810204,0.94572674,0.77
413,0.935252663,0.946499622,0.944497395,0.77
414,0.941400019,0.946151996,0.942514968,0.77
415,0.941143548,0.945812631,0.942023951,0.77
416,0.942526383,0.945479494,0.941767657,0.77
417,0.949906029,0.94513095,0.941674554,0.77
418,0.943629336,0.944807649,0.94095183,0.77
419,0.94301528,0.94445799,0.941118103,0.77
420,0.942952719,0.94410066,0.940642625,0.77
421,0.941579516,0.943770868,0.939097846,0.77
422,0.935238789,0.943425405,0.939118826,0.77
423,0.935219971,0.943072271,0.93794685,0.77
424,0.935213209,0.942732447,0.937609845,0.77
425,0.935096464,0.942386723,0.935703474,0.77
426,0.934114775,0.942040539,0.93530215,0.77
427,0.941844834,0.941702747,0.934178561,0.77
428,0.943132845,0.941347319,0.934159482,0.77
429,0.943719532,0.941004807,0.933844572,0.77
430,0.944014512,0.940667671,0.934918594,0.77
431,0.944155571,0.940292704,0.935286546,0.77
432,0.94423203,0.93995524,0.936344701,0.77
433,0.949780383,0.939611024,0.936330408,0.77
434,0.935226369,0.93923291,0.937209767,0.77
435,0.935196297,0.9389081,0.937772053,0.77
436,0.943362952,0.93854841,0.937065589,0.77
437,0.949679648,0.938178951,0.935826278,0.77
438,0.943235228,0.937848699,0.936864108,0.77
439,0.941061445,0.937473536,0.937011105,0.77
440,0.941472151,0.937112993,0.938041592,0.77
441,0.94230571,0.936778808,0.937980157,0.77
442,0.943116903,0.936406332,0.939652199,0.77
443,0.943340726,0.936039168,0.939490449,0.77
444,0.950448353,0.935697114,0.939935964,0.77
445,0.950726988,0.935334015,0.940125185,0.77
446,0.94307147,0.934963244,0.941775787,0.77
447,0.941618952,0.934613585,0.941885412,0.77
448,0.942048838,0.934246683,0.941681504,0.77
449,0.942052718,0.933871716,0.941235793,0.77
450,0.941671533,0.933526909,0.941766477,0.77
451,0.943422842,0.933158499,0.941234219,0.77
452,0.949620419,0.932775205,0.941429865,0.77
453,0.949749107,0.932428825,0.940869087,0.77
454,0.935157342,0.932061005,0.941777098,0.77
455,0.935177594,0.931683284,0.941009003,0.77
456,0.935138111,0.93133415,0.940618825,0.77
457,0.934936563,0.930965215,0.939008087,0.77
458,0.933928216,0.930575889,0.939850467,0.77
459,0.941897125,0.930223739,0.938668001,0.77
460,0.942625691,0.929854673,0.93888548,0.77
461,0.941615487,0.929462463,0.938155282,0.77
462,0.933477301,0.929089922,0.938506317,0.77
463,0.933880341,0.928734756,0.937252975,0.77
464,0.933643007,0.928340906,0.936121452,0.77
465,0.934776206,0.927956891,0.935202098,0.77
466,0.933820775,0.927605593,0.935216326,0.77
467,0.941697367,0.927212596,0.934262878,0.77
468,0.94206963,0.92682091,0.934037662,0.77
469,0.942190072,0.926474005,0.933910662,0.77
470,0.942381078,0.926075631,0.934321821,0.77
471,0.942455767,0.925676864,0.932840902,0.77
472,0.942709715,0.925317174,0.933643353,0.77
473,0.94314998,0.924922079,0.933175743,0.77
474,0.943427423,0.924531901,0.93443138,0.77
475,0.943393931,0.924164015,0.933959311,0.77
476,0.943391268,0.923766887,0.93436693,0.77
477,0.943347482,0.92338438,0.934880501,0.77
478,0.94322415,0.923010331,0.935528088,0.77
479,0.943099205,0.922595567,0.934637713,0.77
480,0.943284415,0.922217453,0.934961343,0.77
481,0.94323215,0.921836454,0.934761828,0.77
482,0.943089487,0.921420902,0.935217834,0.77
483,0.942932534,0.921049607,0.934772319,0.77
484,0.94140137,0.92066592,0.935314476,0.77
485,0.935202479,0.920250958,0.934831589,0.77
486,0.941896943,0.919854814,0.935188329,0.77
487,0.94297498,0.919474339,0.933572739,0.77
488,0.942970857,0.919061017,0.934894729,0.77
489,0.93345585,0.918667364,0.935236388,0.77
490,0.932946953,0.918262827,0.935811067,0.77
491,0.93376567,0.91785875,0.935189444,0.77
492,0.933378496,0.9174649,0.935290152,0.77
493,0.93237844,0.917049283,0.935181117,0.77
494,0.940729116,0.916635764,0.934855652,0.77
495,0.940940395,0.916251749,0.934226489,0.77
496,0.940730466,0.915839279,0.934690756,0.77
497,0.926033499,0.915420842,0.934872437,0.77
498,0.926015567,0.915014076,0.934781957,0.77
499,0.931931226,0.914612359,0.933388764,0.77
500,0.92541156,0.914192939,0.933198953,0.77
501,0.933402923,0.913780403,0.933381027,0.77
502,0.934030876,0.913363606,0.932394928,0.77
503,0.933589455,0.912956053,0.931836051,0.77
504,0.924312573,0.912550533,0.931796581,0.77
505,0.923625668,0.912125278,0.930806285,0.77
506,0.923992229,0.911697006,0.929763669,0.77
507,0.923293155,0.911290109,0.928130704,0.77
508,0.93171173,0.910870755,0.92777757,0.77
509,0.93216957,0.910437238,0.92729606,0.77
510,0.931988831,0.910010409,0.927121198,0.77
511,0.916731899,0.909596497,0.926815796,0.77
512,0.916801838,0.909178126,0.92639277,0.77
513,0.916848643,0.90874238,0.924631822,0.77
514,0.916862325,0.908318371,0.922568488,0.77
515,0.91598528,0.907889903,0.921447456,0.77
516,0.924504694,0.907443076,0.920347667,0.77
517,0.92525129,0.907007396,0.919837046,0.77
518,0.925354107,0.906583059,0.919769841,0.77
519,0.925495261,0.906145477,0.919537544,0.77
520,0.925683864,0.90569616,0.919384646,0.77
521,0.925870632,0.905260217,0.918474078,0.77
522,0.92600594,0.904815358,0.918201852,0.77
523,0.925963661,0.904378104,0.918051708,0.77
524,0.92598403,0.903940785,0.918801838,0.77
525,0.925724861,0.903485829,0.918919724,0.77
526,0.92556595,0.903043395,0.919106519,0.77
527,0.92549148,0.902595061,0.91957708,0.77
528,0.925361801,0.902135646,0.919008827,0.77
529,0.92524723,0.901692426,0.919054854,0.77
530,0.925260513,0.901237273,0.91857518,0.77
531,0.925225008,0.900782645,0.920054197,0.77
532,0.923758682,0.900337195,0.920395857,0.77
533,0.916842671,0.899877912,0.921376383,0.77
534,0.924577176,0.899409777,0.921368974,0.77
535,0.925745195,0.898954886,0.921126056,0.77
536,0.925890449,0.898491734,0.920683098,0.77
537,0.915382605,0.898032516,0.921060032,0.77
538,0.914833753,0.897577101,0.921024626,0.77
539,0.914611663,0.897118998,0.920644349,0.77
540,0.914489836,0.896635062,0.919691622,0.77
541,0.914132288,0.89615047,0.919481945,0.77
542,0.916804984,0.895673025,0.918008238,0.77
543,0.92314156,0.895225084,0.917654383,0.77
544,0.923278037,0.894750786,0.917304003,0.77
545,0.907600767,0.894269145,0.918445557,0.77
546,0.907442423,0.893790913,0.918221194,0.77
547,0.907092248,0.893311435,0.91722644,0.77
548,0.906382202,0.892827171,0.915551186,0.77
549,0.914661644,0.89234271,0.915823412,0.77
550,0.915508014,0.891845465,0.913775617,0.77
551,0.915873272,0.891363037,0.914724869,0.77
552,0.905611264,0.89088546,0.914748472,0.77
553,0.905195551,0.890392673,0.914049482,0.77
554,0.905611363,0.889909786,0.912595117,0.77
555,0.897127311,0.889415228,0.91041888,0.77
556,0.888443093,0.888918835,0.909577024,0.77
557,0.898472278,0.888426834,0.907965958,0.77
558,0.906060858,0.887921655,0.906019068,0.77
559,0.906701387,0.887420934,0.906228352,0.77
560,0.887925397,0.88692618,0.905451012,0.77
561,0.880209889,0.886415035,0.904552901,0.77
562,0.880182248,0.88590343,0.900975341,0.77
563,0.87102046,0.885392547,0.89855389,0.77
564,0.888849729,0.884870583,0.896364737,0.77
565,0.896753288,0.884348685,0.894092512,0.77
566,0.897520453,0.883838522,0.89342978,0.77
567,0.89808943,0.883331311,0.894558221,0.77
568,0.898478538,0.882816231,0.892916667,0.77
569,0.898513886,0.88229394,0.892407817,0.77
570,0.905019072,0.88176896,0.890835041,0.77
571,0.905106477,0.881257486,0.890340614,0.77
572,0.905174203,0.88073113,0.89087497,0.77
573,0.898502751,0.880203068,0.891138148,0.77
574,0.898452792,0.879682875,0.891608775,0.77
575,0.898284634,0.879149437,0.892055732,0.77
576,0.898083429,0.878613049,0.891709548,0.77
577,0.897924986,0.878085774,0.891397327,0.77
578,0.898002115,0.877547288,0.890962827,0.77
579,0.897964368,0.877011293,0.891681814,0.77
580,0.880180164,0.876479167,0.892726922,0.77
